"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Colectivo Da Silva";2020-01-13;291001;"Marina d´Or";29;"2019-10-25";"0cTwhwpmoCRfE5urQPmUQU"
"Richard Cheese";2020-01-13;153120;"Creep";0;"2006-02-07";"1Q7q4b7WILbojdG2nWeFDn"
"Framix";2020-01-13;192066;"I Can't Refuse It";0;"2012-10-30";"3F2ZTFjdFehk29kaE3VnxV"
"Presque Oui";2020-01-13;168640;"Les perroquets du Périgord";44;"2005-03-25";"6JrtoKBt3LnomnwvmNv3nA"
"Guts";2020-01-13;379080;"Daddy Sweet";33;"2019-03-29";"3fsnW79AlDwj2mF8HhnByU"
"Gloria";2020-01-13;254266;"This Must Be the Place (Naive Melody)";40;"2003-03-31";"3j42BPa4iefrbnUOj7ie13"
"Vaudou Game";2020-01-13;271068;"Anniversaire";29;"2018-10-26";"1T42faXExKZpbkoMhKWUiz"
"Os Originais Do Samba";2020-01-13;304440;"Canto Chorado";40;"1969-10-01";"72ITnY3eflQkRLbLYkRkaZ"
"Chet Baker";2020-01-13;590133;"No problem";31;"1985";"4fkgQRTRuEsk9nLnCRBqJ3"
"Coque Malla";2020-01-13;177723;"Berlin (feat. Leonor Watling)";41;"2013-04-23";"5FRwCkZFmFBfXvGQ3sVEWq"
"Jazz Jamaica";2020-01-13;330866;"I Heard It Through The Grapevine";32;"2006-05-23";"4SQvzwKij7TnNJwottSxtw"
"Grandmagneto";2020-01-13;198278;"Let's Dance";34;"2007-11-30";"5jQdXjVOlWwdKikboJ1gUH"
"Bertrand Belin";2020-01-13;200600;"La bicyclette";35;"2016-11-04";"3dpUS1LYKCr4PLg9G9UMjz"
"Cal Tjader";2020-01-13;223200;"Lover Come Back To Me";31;"1959-01-01";"6XxDxfs4XBAjRv3dgOSoE2"
"Klezmerson";2020-01-13;285232;"Pastelito De Piña";0;"2008-10-26";"0AeN2ULkQHJTWMDfBcrvtv"
"Jay-Jay Johanson";2020-01-13;183880;"Heard Somebody Whistle";54;"2019-04-19";"7orlZQvjmxs8JyCqVq0ZM6"
"Carlos Paredes";2020-01-13;186906;"Canção verdes anos";0;"1967";"40yKjgi9cGmQgnU9ZLmmbA"
"Bebo Valdés";2020-01-13;502666;"Hubo un Lugar: Cuba Linda (En Vivo)";0;"2014-06-01";"23Wa6TDOEaJHcL3GEA9mUt"
"Orquestra Imperial";2020-01-13;190880;"Pode Ser";0;"2014-03-01";"5FQ5lpbtIl7UDXK3OURfRw"
"Opez";2020-01-13;210956;"Adriatica";0;"2015-06-08";"2WExKdk8bIm7qtIkLXrB50"
"Manu Dibango";2020-01-13;395066;"Quizas, Quizas, Quizas";34;"2018-10-26";"1a5ZTTfoUkHhIpnaegSI6z"
"Neuman";2020-01-13;475371;"Dizzy";29;"2017-09-15";"4zTSeAQRnEnF8TMmxxj8xU"
"Otto";2020-01-13;203533;"Saudade (feat. Julieta Venegas)";0;"2009-09-01";"6YV68Nlr8xI8iD97WbGYou"
"Márcio Faraco";2020-01-13;183532;"Cajueiro";38;"2014-08-25";"7un05z7dVN0agNGXD6G8Yq"
"YeraSon";2020-01-13;150653;"The Peanut Vendor (El Manisero)";33;"2016-07-08";"0qhRd1Dw9TV0JHmwjG168A"
"Radio Jarocho";2020-01-13;238586;"Café Café";33;"2012-05-12";"099AV8DpZlxt2y1qKhWv1S"
"Charles Pasi";2020-01-13;169600;"Love Me Or Leave Me";48;"2017-09-29";"2426ubr8u0i06H7ZYlYuA0"
"Celeste";2020-01-13;181880;"Amor a Tres";1;"2014-07-07";"6ZTmHQNK4qBaQkdJy15j6w"
"Los Propios Bateros";2020-01-13;298253;"Batazo Batero";25;"2017-09-01";"5ajMRxW6NnJUUl3tq0WzFM"
"Iggy Pop";2020-01-13;168813;"Everybody's Talkin'";0;"2012-05-07";"4wA1r8k370ukr6CdgytGBX"
