"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Núria Graham";2020-07-01;256519;"Bird Hits Its Head Against the Wall";0;"2017-10-27";"5MjKzYQo79RHh233sQr9Pu"
"Nacho Vegas";2020-07-01;320853;"La última atrocidad";34;"2018-06-15";"0Bx2YxBKBQKkkHiNc3vRNj"
"Joan Garriga i el Mariatxi galàctic";2020-07-01;218026;"Fa bon temps";30;"2020-06-12";"4eTgAUwX8nkPoLO2g0u3Sy"
"Nicola Cruz";2020-07-01;347763;"Siete";0;"2019-01-25";"1Qpt9uTcgPaBVOFOD56Xdz"
"Marialluïsa";2020-07-01;251142;"Gira-sol";32;"2020-03-06";"3mxFNsVvaxeBgmY5KX9RTw"
"Ketama";2020-07-01;219160;"Jarabi";33;"1988-03-22";"6it7LWCx2i5KQv73iyocKV"
"Verto";2020-07-01;197720;"Oie Gayego";0;"2020-01-19";"3RxsyuBljGXCQHFMDtPyih"
"Bomba Estéreo";2020-07-01;276893;"Fuego";59;"2008-10-21";"7ffQTpHNmVmjwnU6c6Dpga"
"Joan Miquel Oliver";2020-07-01;187255;"Honey";37;"2018-09-21";"56KlkIarcvqBjiucDcRrIU"
"Erlend Øye";2020-07-01;181723;"Paradiso";44;"2019-09-20";"1HVCTeGuFKuQSwXXNCEkJv"
"Derby Motoreta’s Burrito Kachimba";2020-07-01;327054;"Nana Del Caballo Grande";33;"2019-10-10";"7hKgwSp3VPWGDz05eJssrN"
"Perotá Chingó";2020-07-01;289104;"Meia Vuelta";0;"2017-08-01";"7L8JD88pawbNjAoc96rZpZ"
"Mercedes Sosa";2020-07-01;252293;"Cuando Tenga La Tierra";28;"1973-01-01";"3erGGWwMIVsdVgKsuS4H5Z"
"Omara Portuondo";2020-07-01;213013;"Mueve la cintura mulato";38;"2004-07-12";"6u6BuAwYm3p4GIhH7R0Kte"
"Xabier Díaz";2020-07-01;285693;"O baile de Noró";31;"2018-02-06";"4PsGy2BGwLhD433j1q4hJC"
"yes I M";2020-07-01;267075;"Tenemos que vernos";0;"2020-05-01";"5wbiAdWmee3nAui2iULgDO"
"Veintiuno";2020-07-01;269053;"El desfile";27;"2018-09-21";"6DbtrccInD4EuudKhdrpmA"
"Mishima";2020-07-01;210173;"My Whole Life Crying";39;"2000-02-08";"3aPQO1tGgrZ9R2JDqW0Rz8"
"Fémina";2020-07-01;177889;"Arriba";48;"2019-04-05";"2KQaaRXoshRbFQXuaVAoFo"
"BCUC";2020-07-01;316563;"Yinde - Short Version";35;"2016-11-04";"2mxtmcQNiEczuP1trMkKg5"
"Nudozurdo";2020-07-01;308026;"Ha Sido Divertido";31;"2008-06-09";"6D2b3pORKyOOwZwJ4InjXe"
"Metronomy";2020-07-01;210293;"Salted Caramel Ice Cream";51;"2019-09-13";"7IzNAyOsxeWhKPyNNz1urS"
"Budiño";2020-07-01;217312;"Frida";14;"2019-01-25";"5NVuufYQtO6gl4irBGniJg"
"Akkan";2020-07-01;267400;"Bananat";23;"2018-02-16";"2pRLK3QhLgWwutv5hbxDl7"
"Pongo";2020-07-01;235136;"Kuzola";53;"2019-05-03";"1u5tVyHknrgMtdMW2i6TLG"
"Banda Ionica";2020-07-01;234173;"Lorenzo in Sicilia";36;"2002";"08QGbymg6JhNrDgDQOTiq6"
"Zoufris Maracas";2020-07-01;169080;"Et ta mère";60;"2012-10-08";"0O5XAR0ds6FBbRTtG36mlL"
"Gaël Faye";2020-07-01;276840;"Balade brésilienne";56;"2018-11-02";"2sRq8eyjd4EcbePo8AfJPm"
"Giorgio Poi";2020-07-01;228546;"Acqua Minerale";38;"2017-02-10";"45o0JtSekR90PAsU1X6cuS"
"Marta Knight";2020-07-01;244947;"Resurrection";0;"2018-09-14";"5Sd52JRvB6iv8cppZf8hEh"
