"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"La Yegros";2020-04-21;275013;"Trocitos de madera";0;"2013-06-17";"5pnWUppge8AXNdCLio9hms"
"Camaron De La Isla";2020-04-21;224552;"La Tarara";39;"2013-01-01";"1rTsGmAZYcb8Bq988tKVZg"
"Stephane Wrembel";2020-04-21;183986;"Bistro Fada (from the Motion Picture ""Midnight in Paris"")";46;"2012-05-17";"5mTSSRzpn80KfvSBitxemy"
"Tversky";2020-04-21;246951;"1985";8;"2018-06-01";"5GVW245RVPQ8MA4Bnk79XO"
"Pedro Pastor";2020-04-21;216440;"Huapango";32;"2019-03-22";"7sJGGvXAGPGDjqzgzjlDIl"
"Maria Arnal";2020-04-21;181214;"A la vida";32;"2017-04-21";"4pTAmm1bDtjzlqkce1AFyC"
"Diego Lorenzini";2020-04-21;240576;"Me Voy a Valparaíso";44;"2019-08-30";"2MF220KUPbPWEjh59nPFEK"
"Quarteto Jobim-Morelenbaum";2020-04-21;247173;"Eu E Meu Amor / Lamento No Morro";0;"1999-01-01";"623MSwWoq3KGgrBdPuwCWH"
"Zenet";2020-04-21;211293;"Me Gustas";44;"2012-10-29";"4k8tfuWDVnMjkFLkG99oGj"
"Anni B Sweet";2020-04-21;202973;"Buen Viaje";49;"2019-05-10";"0t87WqSKP7KCsZAuP2WlOR"
"Amparanoia";2020-04-21;249241;"Somos viento (feat. Depedro)";0;"2017-03-31";"7uYRtmxmI5wwpqCAONvDf5"
"Mäbu";2020-04-21;262782;"Los Amantes - Directo en Estudio Uno";40;"2018-01-26";"3kpmvoMrkhYAwIimtdPuty"
"Fuerza Nueva";2020-04-21;313693;"El Novio de la Muerte";27;"2019-10-12";"38fYJfL7yyGFm954TZbnjd"
"Los Ronaldos";2020-04-21;210000;"Idiota - 2015 Remaster";32;"1994";"4pB32USVwmahCb70cQwjRU"
"Camille Bertault";2020-04-21;69360;"Goldberg";12;"2018-01-19";"2YvBtrNN37hRHcz726rB5t"
"António Zambujo";2020-04-21;166746;"Madera De Deriva";35;"2018-11-23";"1m1Yh4X1bNG8ce87J5T4ZL"
"oso leone";2020-04-21;272146;"Rebellion";20;"2011-02-20";"1vju5VeGrIuFPCtnPjthCo"
"Quique González";2020-04-21;160613;"Charo (feat. Los Detectives)";51;"2016-03-25";"6nHt4bdWzFyknubFpruwhz"
"Los Vinagres";2020-04-21;162319;"Verbenita";21;"2018-10-05";"3pQTSMPt3LlMiVpLitdAV3"
"Helado Negro";2020-04-21;272229;"Pais Nublado";19;"2019-03-08";"1yD1Dp5knXno8RjgXIJfdM"
"Rufus T. Firefly";2020-04-21;274746;"Demogorgon";21;"2018-06-01";"4qXRuHMpvYQdJac0LsO0Ez"
"Hindi Zahra";2020-04-21;198800;"The Man I Love - Unplugged";0;"2009";"3SCQOw6RtHMq3E4fqke8cE"
"Agua Bendita";2020-04-21;203728;"A Tu Lado";27;"1993-01-01";"2S1SqlApSVFdGOPU5kGGDx"
"Bruno Pernadas";2020-04-21;406082;"Anywhere in Spacetime";36;"2016-09-23";"2NYnAb4TkXGHrY8wZ9uZwT"
"Yasmine Hamdan";2020-04-21;185026;"Azza";33;"2009-06-08";"0clVFng1B0JxP2Vj1vsstn"
"Micah P. Hinson";2020-04-21;369512;"Don't You, Pt. 1 & 2";28;"2014-11-03";"2OvXZbnYmDzI3xy8VOYI0w"
"La Chica";2020-04-21;244480;"Drink";31;"2019-02-08";"5u3a3Kog2I2EkSSBmsjEtz"
"Martirio";2020-04-21;311920;"En Esta Tarde Gris";32;"1999";"3thQXVuy3QaPfGgh3wwli6"
"Kokoshca";2020-04-21;157701;"No Volveré";29;"2013-10-01";"5sJWAfW5Zi3J7APhURbDtm"
"Josele Santiago";2020-04-21;226053;"Un Guardia Civil";20;"2017-09-29";"6UFPco4KYkwr8Z7oB3wJum"
