played_at;track.name;name;played;day
2023-08-11T06:09:06.493Z;Hoy la Bestia Cena en Casa - Radio Edit;Zahara;2023-08-11 06:09:06.493;2023-08-11
2023-08-11T06:12:58.444Z;Chinches;Amatria;2023-08-11 06:12:58.444;2023-08-11
2023-08-11T06:15:34.430Z;Huracán de flores;Fuel Fandango;2023-08-11 06:15:34.43;2023-08-11
2023-08-11T06:18:37.617Z;De Momento Abril;La Bien Querida;2023-08-11 06:18:37.617;2023-08-11
2023-08-11T06:22:49.572Z;La serotonina;Manel;2023-08-11 06:22:49.572;2023-08-11
2023-08-11T06:24:59.625Z;Con Altura;Ginebras;2023-08-11 06:24:59.625;2023-08-11
2023-08-11T06:28:24.624Z;Lucha De Gigantes;Love of Lesbian;2023-08-11 06:28:24.624;2023-08-11
2023-08-11T06:31:19.598Z;Caída Libre;Zahara;2023-08-11 06:31:19.598;2023-08-11
2023-08-11T06:34:52.602Z;Animal;Amatria;2023-08-11 06:34:52.602;2023-08-11
2023-08-11T06:40:21.637Z;Qué Bien;IZAL;2023-08-11 06:40:21.637;2023-08-11
2023-08-11T06:42:52.328Z;Modernos Que Critican a Modernos;Zenttric;2023-08-11 06:42:52.328;2023-08-11
2023-08-11T06:45:30.616Z;Al Amanecer;Los Fresones Rebeldes;2023-08-11 06:45:30.616;2023-08-11
2023-08-11T06:48:38.067Z;Alta Fidelidad;Lori Meyers;2023-08-11 06:48:38.067;2023-08-11
2023-08-11T06:51:54.202Z;Me Amo;Love of Lesbian;2023-08-11 06:51:54.202;2023-08-11
2023-08-11T06:55:06.649Z;El Coche Fantasma;Amatria;2023-08-11 06:55:06.649;2023-08-11
2023-08-11T06:56:54.630Z;Copacabana;IZAL;2023-08-11 06:56:54.63;2023-08-11
2023-08-11T09:38:43.293Z;Copacabana;IZAL;2023-08-11 09:38:43.293;2023-08-11
2023-08-11T09:44:39.205Z;Sabotatge;Manel;2023-08-11 09:44:39.205;2023-08-11
2023-08-11T09:47:15.196Z;Antigua Pero Moderna;Novedades Carminha;2023-08-11 09:47:15.196;2023-08-11
