played_at;track.name;name;played;day
2023-08-19T08:00:03.206Z;My Way;Nina Simone;2023-08-19 08:00:03.206;2023-08-19
2023-08-19T08:03:30.307Z;Strange Fruit;Nina Simone;2023-08-19 08:03:30.307;2023-08-19
2023-08-19T08:06:07.469Z;And I Love Him;Esther Phillips;2023-08-19 08:06:07.469;2023-08-19
2023-08-19T08:08:33.316Z;Son Of A Preacher Man;Dusty Springfield;2023-08-19 08:08:33.316;2023-08-19
2023-08-19T08:12:43.536Z;One More Night;Michael Kiwanuka;2023-08-19 08:12:43.536;2023-08-19
2023-08-19T08:15:17.467Z;I Put A Spell On You;Nina Simone;2023-08-19 08:15:17.467;2023-08-19
2023-08-19T08:18:22.505Z;My Beauty - My Soul Edit 2018;Beauty Freak;2023-08-19 08:18:22.505;2023-08-19
2023-08-19T08:21:51.493Z;Wonderful World;Otis Redding;2023-08-19 08:21:51.493;2023-08-19
2023-08-19T08:25:45.548Z;Boa Sorte / Good Luck (feat. Ben Harper);Vanessa Da Mata;2023-08-19 08:25:45.548;2023-08-19
2023-08-19T08:26:19.577Z;I'm Gonna Tear Your Playhouse Down;Ann Peebles;2023-08-19 08:26:19.577;2023-08-19
2023-08-19T12:47:10.228Z;Chinches;Amatria;2023-08-19 12:47:10.228;2023-08-19
2023-08-19T12:51:02.975Z;Poison Lips;Vitalic;2023-08-19 12:51:02.975;2023-08-19
2023-08-19T12:54:38.455Z;Hula Hoop 8000 - Radio edit;Monarchy;2023-08-19 12:54:38.455;2023-08-19
2023-08-19T12:57:50.274Z;El Coche Fantasma;Amatria;2023-08-19 12:57:50.274;2023-08-19
2023-08-19T13:13:25.085Z;Hoy Empieza Todo;Viva Suecia;2023-08-19 13:13:25.085;2023-08-19
2023-08-19T13:16:08.373Z;100 Vidas;Cycle;2023-08-19 13:16:08.373;2023-08-19
2023-08-19T13:20:15.298Z;El Baile;IZAL;2023-08-19 13:20:15.298;2023-08-19
2023-08-19T13:25:14.284Z;Extraño Regalo;IZAL;2023-08-19 13:25:14.284;2023-08-19
2023-08-19T13:28:01.261Z;Fiesta Tropical;Novedades Carminha;2023-08-19 13:28:01.261;2023-08-19
2023-08-19T13:36:29.660Z;Wicked;Cycle;2023-08-19 13:36:29.66;2023-08-19
2023-08-19T13:39:08.406Z;Al Amanecer;Los Fresones Rebeldes;2023-08-19 13:39:08.406;2023-08-19
2023-08-19T13:42:06.009Z;Bien por Ti;Viva Suecia;2023-08-19 13:42:06.009;2023-08-19
2023-08-19T13:45:14.191Z;Llámame loco;Amatria;2023-08-19 13:45:14.191;2023-08-19
2023-08-19T13:48:48.814Z;Techno Manchego (asiejque);Amatria;2023-08-19 13:48:48.814;2023-08-19
2023-08-19T13:58:54.367Z;Un Amor;Amatria;2023-08-19 13:58:54.367;2023-08-19
2023-08-19T14:02:02.158Z;Mira cómo vuelo;Miss Caffeina;2023-08-19 14:02:02.158;2023-08-19
2023-08-19T14:06:22.426Z;El Deshielo;Zahara;2023-08-19 14:06:22.426;2023-08-19
2023-08-19T16:03:52.308Z;Hoy la Bestia Cena en Casa - Radio Edit;Zahara;2023-08-19 16:03:52.308;2023-08-19
2023-08-19T16:06:14.046Z;No Gires;Varry Brava;2023-08-19 16:06:14.046;2023-08-19
2023-08-19T16:09:29.278Z;Verbena;Novedades Carminha;2023-08-19 16:09:29.278;2023-08-19
2023-08-19T16:12:39.400Z;Mi Realidad;Lori Meyers;2023-08-19 16:12:39.4;2023-08-19
2023-08-19T19:32:12.525Z;Embryo;Hot Swing Sextet;2023-08-19 19:32:12.525;2023-08-19
2023-08-19T19:35:58.389Z;What Did She Do ?;Reverent Juke;2023-08-19 19:35:58.389;2023-08-19
2023-08-19T19:39:03.480Z;Rockin’ in Rhythm;The Solomon Douglas Swingtet;2023-08-19 19:39:03.48;2023-08-19
2023-08-19T19:39:56.401Z;Slow Cookin' - Theme Song;Joe Smith & the Spicy Pickles;2023-08-19 19:39:56.401;2023-08-19
2023-08-19T19:43:05.502Z;Milk And Water;Amos Milburn;2023-08-19 19:43:05.502;2023-08-19
2023-08-19T19:46:13.274Z;Sideways;Johnny Hodges & His Orchestra;2023-08-19 19:46:13.274;2023-08-19
2023-08-19T19:49:02.502Z;Something To Pat Your Foot To;Johnny Hodges & His Orchestra;2023-08-19 19:49:02.502;2023-08-19
2023-08-19T19:51:42.474Z;Are you hep;Ivory Joe Hunter;2023-08-19 19:51:42.474;2023-08-19
2023-08-19T20:05:57.309Z;Claudia In The Crowd;Sammy Price;2023-08-19 20:05:57.309;2023-08-19
2023-08-19T20:08:32.405Z;Riffin';Fletcher Henderson;2023-08-19 20:08:32.405;2023-08-19
2023-08-19T20:11:34.527Z;Good Queen Bess;Johnny Hodges & His Orchestra;2023-08-19 20:11:34.527;2023-08-19
