played_at;track.name;name;played;day
2024-02-27T08:09:40.765Z;Sombaraï;Mathias Duplessy;2024-02-27 08:09:40.765;2024-02-27
2024-02-27T08:13:29.063Z;Шо з-под дуба;DakhaBrakha;2024-02-27 08:13:29.063;2024-02-27
2024-02-27T08:18:10.025Z;Entre Luca Y Juan Mejía;Vicente Garcia;2024-02-27 08:18:10.025;2024-02-27
2024-02-27T08:21:28.881Z;Quevedo: Bzrp Music Sessions, Vol. 52;Bizarrap;2024-02-27 08:21:28.881;2024-02-27
2024-02-27T08:24:32.094Z;Don't Start Now;Dua Lipa;2024-02-27 08:24:32.094;2024-02-27
2024-02-27T08:32:28.729Z;Tout oublier;Angèle;2024-02-27 08:32:28.729;2024-02-27
2024-02-27T08:35:37.956Z;Dulcito e Coco;Vicente Garcia;2024-02-27 08:35:37.956;2024-02-27
2024-02-27T12:36:10.048Z;Entre Luca Y Juan Mejía;Vicente Garcia;2024-02-27 12:36:10.048;2024-02-27
2024-02-27T12:46:24.024Z;Un Amor;Amatria;2024-02-27 12:46:24.024;2024-02-27
2024-02-27T13:58:56.061Z;Blue Monday '88;New Order;2024-02-27 13:58:56.061;2024-02-27
2024-02-27T14:07:11.069Z;La Virgen de La Humanidad;Vetusta Morla;2024-02-27 14:07:11.069;2024-02-27
2024-02-27T14:08:13.162Z;Contigo (Interludio);CARLANGAS;2024-02-27 14:08:13.162;2024-02-27
2024-02-27T14:11:24.104Z;La Luz - A COLORS SHOW;María José Llergo;2024-02-27 14:11:24.104;2024-02-27
2024-02-27T14:14:45.022Z;At the Clambake Carnival;Cab Calloway;2024-02-27 14:14:45.022;2024-02-27
2024-02-27T14:19:46.027Z;Caravan;Adrian Cunningham;2024-02-27 14:19:46.027;2024-02-27
2024-02-27T14:23:09.961Z;Something In The Water;Pokey LaFarge;2024-02-27 14:23:09.961;2024-02-27
2024-02-27T14:25:44.075Z;The Letter;Lou Rawls;2024-02-27 14:25:44.075;2024-02-27
2024-02-27T15:15:11.388Z;For Dancers Only;The Solomon Douglas Swingtet;2024-02-27 15:15:11.388;2024-02-27
2024-02-27T15:18:08.769Z;Loose Wig;Hot Swing Sextet;2024-02-27 15:18:08.769;2024-02-27
2024-02-27T15:21:57.866Z;I Can't Believe You're In Love With Me;Jonathan Stout and his Campus Five;2024-02-27 15:21:57.866;2024-02-27
2024-02-27T15:25:31.363Z;Ooh-Shoo-Be-Doo-Bee;Shakin' All;2024-02-27 15:25:31.363;2024-02-27
2024-02-27T15:30:19.357Z;Sandhu / Splanky (Medley);Swing Shouters;2024-02-27 15:30:19.357;2024-02-27
2024-02-27T20:38:21.926Z;Optinen harha (feat. Ellips);Pyhimys;2024-02-27 20:38:21.926;2024-02-27
