played_at;track.name;name;played;day
2024-07-02T14:51:39.496Z;Aguila (feat. Cumbiafrica);HUGEL;2024-07-02 14:51:39.496;2024-07-02
2024-07-02T14:55:24.220Z;PICK UP THE PHONE (feat. Nate Dogg);PAWSA;2024-07-02 14:55:24.22;2024-07-02
2024-07-02T14:59:16.245Z;(It Goes Like) Nanana - Edit;Peggy Gou;2024-07-02 14:59:16.245;2024-07-02
2024-07-02T15:35:33.816Z;Què Volen Aquesta Gent;Sabor De Gracia;2024-07-02 15:35:33.816;2024-07-02
2024-07-02T15:39:40.058Z;Un Amor;Amatria;2024-07-02 15:39:40.058;2024-07-02
2024-07-02T17:00:06.422Z;Fusión del Núcleo;Chica Sobresalto;2024-07-02 17:00:06.422;2024-07-02
2024-07-02T17:03:12.327Z;Que nada nos pare (lo más importante);ELYELLA;2024-07-02 17:03:12.327;2024-07-02
2024-07-02T17:06:12.482Z;Mis Aires;Travis Birds;2024-07-02 17:06:12.482;2024-07-02
2024-07-02T17:09:17.522Z;De Momento Abril;La Bien Querida;2024-07-02 17:09:17.522;2024-07-02
2024-07-02T17:15:00.060Z;Nunca Nadie Pudo Volar;La Casa Azul;2024-07-02 17:15:00.06;2024-07-02
2024-07-02T17:26:29.709Z;Whatcha Doing - Extended;Dua Lipa;2024-07-02 17:26:29.709;2024-07-02
2024-07-02T17:31:06.614Z;End Of An Era - Extended;Dua Lipa;2024-07-02 17:31:06.614;2024-07-02
2024-07-02T17:37:00.414Z;Houdini - Extended;Dua Lipa;2024-07-02 17:37:00.414;2024-07-02
2024-07-02T17:42:44.898Z;These Walls - Extended;Dua Lipa;2024-07-02 17:42:44.898;2024-07-02
2024-07-02T17:47:51.187Z;Maria - Extended;Dua Lipa;2024-07-02 17:47:51.187;2024-07-02
2024-07-02T18:08:24.100Z;Illusion - Extended;Dua Lipa;2024-07-02 18:08:24.1;2024-07-02
2024-07-02T18:27:52.156Z;French Exit - Extended;Dua Lipa;2024-07-02 18:27:52.156;2024-07-02
2024-07-02T18:57:45.882Z;Happy For You - Extended;Dua Lipa;2024-07-02 18:57:45.882;2024-07-02
