played_at;track.name;name;played;day
2025-05-17T06:59:01.881Z;A la voreta del foc;Alosa;2025-05-17 06:59:01.881;2025-05-17
2025-05-17T07:02:09.877Z;la corriente;Valeria Castro;2025-05-17 07:02:09.877;2025-05-17
2025-05-17T07:07:25.565Z;Copacabana;IZAL;2025-05-17 07:07:25.565;2025-05-17
2025-05-17T07:12:04.152Z;Soy Yo;Hugo Cobo;2025-05-17 07:12:04.152;2025-05-17
2025-05-17T07:15:56.775Z;Guerra y Paz;Zahara;2025-05-17 07:15:56.775;2025-05-17
2025-05-17T07:19:42.806Z;Adrenalina;Chica Sobresalto;2025-05-17 07:19:42.806;2025-05-17
2025-05-17T07:23:13.227Z;por la boca vive el pez;Ariadna;2025-05-17 07:23:13.227;2025-05-17
2025-05-17T07:26:40.521Z;Ese o ese;Anaju;2025-05-17 07:26:40.521;2025-05-17
2025-05-17T07:30:06.837Z;¿Qué Más Quieres de Mí?;Marta Sango;2025-05-17 07:30:06.837;2025-05-17
2025-05-17T07:33:13.741Z;Pocho;Arnau Griso;2025-05-17 07:33:13.741;2025-05-17
2025-05-17T07:36:15.457Z;Viento Y Vida;Miki Núñez;2025-05-17 07:36:15.457;2025-05-17
2025-05-17T07:40:08.355Z;¿Qué Tal?;Manel Navarro;2025-05-17 07:40:08.355;2025-05-17
2025-05-17T07:42:49.160Z;NO PASA NADA;Samantha;2025-05-17 07:42:49.16;2025-05-17
2025-05-17T07:46:26.989Z;Díselo a la Vida (Versión Gala);Operación Triunfo 2020;2025-05-17 07:46:26.989;2025-05-17
2025-05-17T07:48:59.327Z;Oxitocina;Chica Sobresalto;2025-05-17 07:48:59.327;2025-05-17
2025-05-17T07:54:12.420Z;Asúmelo;NIA;2025-05-17 07:54:12.42;2025-05-17
2025-05-17T08:36:19.512Z;Sal de Mí;Operación Triunfo 2020;2025-05-17 08:36:19.512;2025-05-17
2025-05-17T08:39:28.194Z;Fusión del Núcleo;Chica Sobresalto;2025-05-17 08:39:28.194;2025-05-17
2025-05-17T08:42:52.871Z;Al Santo Equivocado;Ariadna;2025-05-17 08:42:52.871;2025-05-17
2025-05-17T08:45:42.036Z;Me Iré;Anaju;2025-05-17 08:45:42.036;2025-05-17
2025-05-17T08:48:25.253Z;La Tirita;Belén Aguilera;2025-05-17 08:48:25.253;2025-05-17
2025-05-17T08:51:22.696Z;V;Anne Lukin;2025-05-17 08:51:22.696;2025-05-17
2025-05-17T08:54:47.512Z;8 Maravillas;NIA;2025-05-17 08:54:47.512;2025-05-17
2025-05-17T08:59:04.968Z;Celébrate;Miki Núñez;2025-05-17 08:59:04.968;2025-05-17
2025-05-17T09:00:49.566Z;Sentimiento de Caoba;Rafa Romera;2025-05-17 09:00:49.566;2025-05-17
2025-05-17T09:04:40.741Z;Olivia;Natalia Lacunza;2025-05-17 09:04:40.741;2025-05-17
2025-05-17T09:06:53.045Z;Teveo;Hugo Cobo;2025-05-17 09:06:53.045;2025-05-17
2025-05-17T09:10:00.967Z;Tu Nombre;Javy Ramírez;2025-05-17 09:10:00.967;2025-05-17
2025-05-17T09:14:51.187Z;Selección Natural;Chica Sobresalto;2025-05-17 09:14:51.187;2025-05-17
2025-05-17T12:29:45.387Z;Los Tontos;C. Tangana;2025-05-17 12:29:45.387;2025-05-17
2025-05-17T12:32:32.533Z;Muchas Cosas;Natalia Lacunza;2025-05-17 12:32:32.533;2025-05-17
2025-05-17T12:35:39.812Z;El aire de la calle;Los Delinqüentes;2025-05-17 12:35:39.812;2025-05-17
2025-05-17T12:38:26.936Z;Un Cachito de Luz - Versión Deluxe;SFDK;2025-05-17 12:38:26.936;2025-05-17
2025-05-17T12:41:53.942Z;Como habla una mujer (feat. C. Tangana);Paula Cendejas;2025-05-17 12:41:53.942;2025-05-17
2025-05-17T12:46:41.759Z;Ateo;C. Tangana;2025-05-17 12:46:41.759;2025-05-17
2025-05-17T12:50:31.170Z;zarcillos de plata;Judeline;2025-05-17 12:50:31.17;2025-05-17
2025-05-17T12:53:18.349Z;Cuestión De Suerte;Natalia Lacunza;2025-05-17 12:53:18.349;2025-05-17
2025-05-17T12:57:10.464Z;Yo No Soy Celoso;Bad Bunny;2025-05-17 12:57:10.464;2025-05-17
2025-05-17T13:00:36.346Z;El Bolero;Yami Safdie;2025-05-17 13:00:36.346;2025-05-17
2025-05-17T15:19:42.214Z;Muriendo De Envidia;C. Tangana;2025-05-17 15:19:42.214;2025-05-17
2025-05-17T15:23:09.141Z;Quien encendió la luz;Guitarricadelafuente;2025-05-17 15:23:09.141;2025-05-17
2025-05-17T15:25:34.874Z;JOROPO;Judeline;2025-05-17 15:25:34.874;2025-05-17
2025-05-17T15:28:28.684Z;Zapatillas;El Canto Del Loco;2025-05-17 15:28:28.684;2025-05-17
2025-05-17T15:31:26.523Z;La Llama del Amor - Riega Este Querer - Rumba/Alborea;Omar Montes;2025-05-17 15:31:26.523;2025-05-17
