played_at;track.name;name;played;day
2023-11-14T06:55:57.223Z;Optinen harha (feat. Ellips);Pyhimys;2023-11-14 06:55:57.223;2023-11-14
2023-11-14T07:08:04.051Z;Matka mielen ytimeen;Saimaa;2023-11-14 07:08:04.051;2023-11-14
2023-11-14T07:15:22.045Z;Myrskyluodon Maija;Saimaa;2023-11-14 07:15:22.045;2023-11-14
2023-11-14T07:20:40.026Z;Per Vers runoilija;Saimaa;2023-11-14 07:20:40.026;2023-11-14
2023-11-14T07:42:33.744Z;Triste Bahia;Caetano Veloso;2023-11-14 07:42:33.744;2023-11-14
2023-11-14T07:45:24.595Z;Bones (feat. Jófriður);Low Roar;2023-11-14 07:45:24.595;2023-11-14
2023-11-14T08:21:27.748Z;Time For Space;Emancipator;2023-11-14 08:21:27.748;2023-11-14
2023-11-14T09:48:14.862Z;La Malanga;Eddie Palmieri;2023-11-14 09:48:14.862;2023-11-14
2023-11-14T10:34:13.003Z;La Malanga;Eddie Palmieri;2023-11-14 10:34:13.003;2023-11-14
2023-11-14T10:40:15.108Z;Otra Oportunidad;Jimmy Bosch;2023-11-14 10:40:15.108;2023-11-14
2023-11-14T10:46:18.469Z;Take Five;Tito Puente & His Latin Ensemble;2023-11-14 10:46:18.469;2023-11-14
2023-11-14T10:49:08.313Z;En Casa De Pepe;Mon Rivera;2023-11-14 10:49:08.313;2023-11-14
2023-11-14T11:02:47.227Z;La Cacharra;Jimmy Bosch;2023-11-14 11:02:47.227;2023-11-14
2023-11-14T11:02:49.550Z;Triste Bahia;Caetano Veloso;2023-11-14 11:02:49.55;2023-11-14
2023-11-14T11:23:47.094Z;Perdido;Johnny Hodges;2023-11-14 11:23:47.094;2023-11-14
2023-11-14T11:26:49.068Z;Fantastic, That's You;Johnny Hodges;2023-11-14 11:26:49.068;2023-11-14
2023-11-14T11:27:59.553Z;Tale Of The Fox;Johnny Hodges;2023-11-14 11:27:59.553;2023-11-14
2023-11-14T11:30:59.068Z;I'm Beginning To See The Light;Johnny Hodges;2023-11-14 11:30:59.068;2023-11-14
2023-11-14T11:55:31.139Z;Take the \A\ Train;Stockholm Swing All Stars;2023-11-14 11:55:31.139;2023-11-14
2023-11-14T12:01:45.134Z;Take the \A\ Train;Stockholm Swing All Stars;2023-11-14 12:01:45.134;2023-11-14
2023-11-14T12:04:42.748Z;Ain't Misbehavin';James P. Johnson;2023-11-14 12:04:42.748;2023-11-14
2023-11-14T12:07:45.530Z;Bolero At The Savoy;Brooks Prumo Orchestra;2023-11-14 12:07:45.53;2023-11-14
2023-11-14T12:11:08.590Z;On the Sunny Side of the Street;Professor Cunningham And His Old School;2023-11-14 12:11:08.59;2023-11-14
2023-11-14T12:14:26.098Z;Main Stem;Blue Harlem;2023-11-14 12:14:26.098;2023-11-14
2023-11-14T12:16:39.023Z;Baubles, Bangles and Beads;The Jonah Jones Quartet;2023-11-14 12:16:39.023;2023-11-14
2023-11-14T12:17:34.117Z;Slow Cookin' - Theme Song;Joe Smith & the Spicy Pickles;2023-11-14 12:17:34.117;2023-11-14
2023-11-14T12:27:28.936Z;Flying Home;King Of Swing Orchestra;2023-11-14 12:27:28.936;2023-11-14
2023-11-14T13:27:46.024Z;Bugle Blues;Reverent Juke;2023-11-14 13:27:46.024;2023-11-14
2023-11-14T13:47:13.064Z;I'm Gonna Sit Right Down (And Write Myself a Letter);James P. Johnson;2023-11-14 13:47:13.064;2023-11-14
2023-11-14T13:49:48.025Z;For Dancers Only;The Solomon Douglas Swingtet;2023-11-14 13:49:48.025;2023-11-14
2023-11-14T13:53:09.012Z;Salute To Harlem;Girls from Mars;2023-11-14 13:53:09.012;2023-11-14
2023-11-14T13:57:01.867Z;Shufflin & Rollin';Reverent Juke;2023-11-14 13:57:01.867;2023-11-14
2023-11-14T14:00:15.820Z;Love's in My Heart;Reverent Juke;2023-11-14 14:00:15.82;2023-11-14
2023-11-14T14:02:44.080Z;One Thing;Professor Cunningham And His Old School;2023-11-14 14:02:44.08;2023-11-14
2023-11-14T14:05:11.041Z;Salute To Basie;Sammy Price;2023-11-14 14:05:11.041;2023-11-14
2023-11-14T14:08:55.617Z;Benny's Bugle;Brooks Prumo Orchestra;2023-11-14 14:08:55.617;2023-11-14
2023-11-14T14:12:10.103Z;Tuxedo Junction;The Solomon Douglas Swingtet;2023-11-14 14:12:10.103;2023-11-14
2023-11-14T14:15:04.200Z;Claudia In The Crowd;Sammy Price;2023-11-14 14:15:04.2;2023-11-14
2023-11-14T14:21:24.098Z;Oh Babe!;Lily Wilde and her Jumpin' Jubilee Orchestra;2023-11-14 14:21:24.098;2023-11-14
2023-11-14T14:24:30.107Z;Sad Sap Sucker Am I;Fats Waller;2023-11-14 14:24:30.107;2023-11-14
2023-11-14T14:27:33.170Z;Savoy Blues;Kid Ory's Creole Jazz Band;2023-11-14 14:27:33.17;2023-11-14
2023-11-14T16:11:54.219Z;You Got to Pay;Le Dancing Pepa Swing Band;2023-11-14 16:11:54.219;2023-11-14
2023-11-14T16:42:58.578Z;Tocarte;Jorge Drexler;2023-11-14 16:42:58.578;2023-11-14
2023-11-14T16:45:59.183Z;Toy Story;Lola Indigo;2023-11-14 16:45:59.183;2023-11-14
2023-11-14T16:48:46.843Z;Liit;Çantamarta;2023-11-14 16:48:46.843;2023-11-14
2023-11-14T16:52:10.642Z;EL BARCO;KAROL G;2023-11-14 16:52:10.642;2023-11-14
2023-11-14T16:55:36.560Z;Ringui Dingui - con SFDK;Kase.O;2023-11-14 16:55:36.56;2023-11-14
2023-11-14T16:59:10.121Z;La Tortura (feat. Alejandro Sanz);Shakira;2023-11-14 16:59:10.121;2023-11-14
2023-11-14T20:02:31.028Z;Flying Home;King Of Swing Orchestra;2023-11-14 20:02:31.028;2023-11-14
2023-11-14T20:06:41.105Z;Claudia In The Crowd;Sammy Price;2023-11-14 20:06:41.105;2023-11-14
2023-11-14T20:08:45.043Z;Ev'ry Time I Hear That Mellow Saxophone;Blue Harlem;2023-11-14 20:08:45.043;2023-11-14
2023-11-14T20:09:40.082Z;Slow Cookin' - Theme Song;Joe Smith & the Spicy Pickles;2023-11-14 20:09:40.082;2023-11-14
2023-11-14T20:12:05.058Z;I´d Like To Break Your Neck;Bun-Jon & The Big Jive;2023-11-14 20:12:05.058;2023-11-14
2023-11-14T20:15:58.277Z;Shufflin & Rollin';Reverent Juke;2023-11-14 20:15:58.277;2023-11-14
2023-11-14T20:20:07.027Z;I'll Always Be In Love With You;Boilermaker Jazz Band;2023-11-14 20:20:07.027;2023-11-14
2023-11-14T20:23:01.567Z;I Like Pie I Like Cake;The Club Swing Band;2023-11-14 20:23:01.567;2023-11-14
2023-11-14T20:25:20.023Z;He May Be Yours;Blue Harlem;2023-11-14 20:25:20.023;2023-11-14
2023-11-14T20:26:44.096Z;1920s Dixieland Jazz Background;New Orleans 1920s Jazz;2023-11-14 20:26:44.096;2023-11-14
2023-11-14T20:32:06.054Z;Cash or Check?;The Speakeasies' Swing Band!;2023-11-14 20:32:06.054;2023-11-14
2023-11-14T20:34:38.451Z;A Tisket, a Tasket - The Best of King of Swing Orchestra - Goodman Recordings Since 1996;King Of Swing Orchestra;2023-11-14 20:34:38.451;2023-11-14
2023-11-14T20:36:57.642Z;Give Me Time to Explain;Blue Harlem;2023-11-14 20:36:57.642;2023-11-14
