played_at;track.name;name;played;day
2023-08-16T06:59:25.161Z;Hypnotize - 2014 Remaster;The Notorious B.I.G.;2023-08-16 06:59:25.161;2023-08-16
2023-08-16T07:02:39.100Z;Jump;Kris Kross;2023-08-16 07:02:39.1;2023-08-16
2023-08-16T07:08:01.188Z;No Diggity;Blackstreet;2023-08-16 07:08:01.188;2023-08-16
2023-08-16T07:11:22.332Z;STAI ZITTO (feat. Fabri Fibra);Salmo;2023-08-16 07:11:22.332;2023-08-16
2023-08-16T07:15:59.292Z;Rock Stone;Stephen Marley;2023-08-16 07:15:59.292;2023-08-16
2023-08-16T07:19:20.342Z;Anything You Want - Not That;Belleruche;2023-08-16 07:19:20.342;2023-08-16
2023-08-16T07:24:39.921Z;Pan Caliente;Capaz;2023-08-16 07:24:39.921;2023-08-16
2023-08-16T07:28:21.152Z;Check Yo Self;Ice Cube;2023-08-16 07:28:21.152;2023-08-16
2023-08-16T07:32:08.325Z;Praise You - Radio Edit;Fatboy Slim;2023-08-16 07:32:08.325;2023-08-16
2023-08-16T08:01:41.144Z;Right Here, Right Now;Fatboy Slim;2023-08-16 08:01:41.144;2023-08-16
2023-08-16T08:07:51.284Z;Hit 'Em Up Style (Oops!);Blu Cantrell;2023-08-16 08:07:51.284;2023-08-16
2023-08-16T08:12:09.283Z;You Got Me;The Roots;2023-08-16 08:12:09.283;2023-08-16
2023-08-16T08:16:07.008Z;Like Sugar;Chaka Khan;2023-08-16 08:16:07.008;2023-08-16
2023-08-16T08:19:53.140Z;Represent;Orishas;2023-08-16 08:19:53.14;2023-08-16
2023-08-16T08:24:35.005Z;Caterpillar (feat. Eminem & King Green);Royce Da 5'9\;2023-08-16 08:24:35.005;2023-08-16
2023-08-16T08:31:27.185Z;The Rockafeller Skank;Fatboy Slim;2023-08-16 08:31:27.185;2023-08-16
2023-08-16T08:36:18.188Z;Blondapetit;SFDK;2023-08-16 08:36:18.188;2023-08-16
2023-08-16T08:41:39.284Z;Lose Yourself;Eminem;2023-08-16 08:41:39.284;2023-08-16
2023-08-16T08:44:51.298Z;Bene ma non benissimo;Shade;2023-08-16 08:44:51.298;2023-08-16
2023-08-16T08:48:05.982Z;Nobody Speak;DJ Shadow;2023-08-16 08:48:05.982;2023-08-16
2023-08-16T09:49:03.312Z;Don't Sweat The Technique;Eric B. & Rakim;2023-08-16 09:49:03.312;2023-08-16
2023-08-16T09:53:04.140Z;The Inside Man;Funky Destination;2023-08-16 09:53:04.14;2023-08-16
2023-08-16T09:56:36.225Z;A Little Less Conversation - JXL Radio Edit Remix;Elvis Presley;2023-08-16 09:56:36.225;2023-08-16
2023-08-16T10:01:07.211Z;undercooled;Ryuichi Sakamoto;2023-08-16 10:01:07.211;2023-08-16
2023-08-16T10:22:31.311Z;Preservation;Wu-Tang Clan;2023-08-16 10:22:31.311;2023-08-16
2023-08-16T10:24:03.215Z;Preservation;Wu-Tang Clan;2023-08-16 10:24:03.215;2023-08-16
2023-08-16T10:26:37.309Z;Salutations - 30 Years Remaster;House Of Pain;2023-08-16 10:26:37.309;2023-08-16
2023-08-16T10:30:27.180Z;Intergalactic - Remastered 2009;Beastie Boys;2023-08-16 10:30:27.18;2023-08-16
2023-08-16T10:35:12.260Z;He Got Game;Public Enemy;2023-08-16 10:35:12.26;2023-08-16
