played_at;track.name;name;played;day
2024-04-04T07:53:57.025Z;Sinä Lähdit Pois;Ultra Bra;2024-04-04 07:53:57.025;2024-04-04
2024-04-04T07:57:37.105Z;Savanni Nukahtaa;Ultra Bra;2024-04-04 07:57:37.105;2024-04-04
2024-04-04T08:00:15.107Z;Paratiisi;Rauli Badding Somerjoki;2024-04-04 08:00:15.107;2024-04-04
2024-04-04T08:02:47.125Z;Striptease tanssija;Kaseva;2024-04-04 08:02:47.125;2024-04-04
2024-04-04T08:06:11.110Z;Heilutaan;Tiktak;2024-04-04 08:06:11.11;2024-04-04
2024-04-04T08:10:09.118Z;Eden;Jenni Vartiainen;2024-04-04 08:10:09.118;2024-04-04
2024-04-04T08:14:07.408Z;Kirjoituksia;Ultra Bra;2024-04-04 08:14:07.408;2024-04-04
2024-04-04T08:17:55.100Z;Kun Tänään Lähden;Suurlähettiläät;2024-04-04 08:17:55.1;2024-04-04
2024-04-04T08:21:28.047Z;Mikä kesä?;Valvomo;2024-04-04 08:21:28.047;2024-04-04
2024-04-04T08:24:09.096Z;Mustana, maidolla, kylmänä, kuumana;Scandinavian Music Group;2024-04-04 08:24:09.096;2024-04-04
2024-04-04T08:27:13.045Z;Rappiolla;Hassisen Kone;2024-04-04 08:27:13.045;2024-04-04
2024-04-04T08:31:35.096Z;Minä Suojelen Sinua Kaikelta;Ultra Bra;2024-04-04 08:31:35.096;2024-04-04
2024-04-04T10:49:35.253Z;Mennyt mies;J. Karjalainen;2024-04-04 10:49:35.253;2024-04-04
2024-04-04T10:52:31.110Z;Jäätelöauto;Ultra Bra;2024-04-04 10:52:31.11;2024-04-04
2024-04-04T10:54:40.076Z;Silkkii (feat. Joalin);DAVI;2024-04-04 10:54:40.076;2024-04-04
2024-04-04T10:57:44.006Z;Tulipalo;KUUMAA;2024-04-04 10:57:44.006;2024-04-04
2024-04-04T11:00:36.111Z;Sua Ei Oo;Isac Elliot;2024-04-04 11:00:36.111;2024-04-04
2024-04-04T11:03:58.108Z;Sä jätät jäljen;Paperi T;2024-04-04 11:03:58.108;2024-04-04
2024-04-04T11:06:44.115Z;Sipuli;Pyhimys;2024-04-04 11:06:44.115;2024-04-04
2024-04-04T11:09:27.116Z;Älä soita tänne enää koskaan;Ultra Bra;2024-04-04 11:09:27.116;2024-04-04
2024-04-04T11:13:23.114Z;Pupu;Olavi Uusivirta;2024-04-04 11:13:23.114;2024-04-04
2024-04-04T11:16:08.110Z;Edelleen sua;KUUMAA;2024-04-04 11:16:08.11;2024-04-04
2024-04-04T11:18:29.066Z;Skaala;Isac Elliot;2024-04-04 11:18:29.066;2024-04-04
2024-04-04T11:21:25.087Z;Jälkeekään;Gettomasa;2024-04-04 11:21:25.087;2024-04-04
2024-04-04T11:25:05.061Z;Ehkä sun on pakko mennä;Olavi Uusivirta;2024-04-04 11:25:05.061;2024-04-04
2024-04-04T11:28:05.072Z;BLONDINA;ibe;2024-04-04 11:28:05.072;2024-04-04
2024-04-04T11:31:05.092Z;Ram pam pam;BESS;2024-04-04 11:31:05.092;2024-04-04
2024-04-04T12:55:55.060Z;Ollaanko tämä kesä näin?;Olavi Uusivirta;2024-04-04 12:55:55.06;2024-04-04
2024-04-04T12:58:57.093Z;Ylivoimainen;KUUMAA;2024-04-04 12:58:57.093;2024-04-04
2024-04-04T13:22:13.090Z;Siitä viis;Käärijä;2024-04-04 13:22:13.09;2024-04-04
2024-04-04T13:26:16.101Z;Kirjoituksia;Ultra Bra;2024-04-04 13:26:16.101;2024-04-04
2024-04-04T13:28:51.084Z;Shamppanjadieetillä;Gettomasa;2024-04-04 13:28:51.084;2024-04-04
2024-04-04T14:54:06.469Z;Ad Lucem;Didacte;2024-04-04 14:54:06.469;2024-04-04
2024-04-04T14:58:30.431Z;Napas;Mercan Dede;2024-04-04 14:58:30.431;2024-04-04
2024-04-04T15:03:43.791Z;Colibri Dorado;Puentes;2024-04-04 15:03:43.791;2024-04-04
2024-04-04T15:08:45.323Z;Q’antataita;Puentes;2024-04-04 15:08:45.323;2024-04-04
2024-04-04T15:12:06.666Z;Tres Hermanos;Hermanos Gutiérrez;2024-04-04 15:12:06.666;2024-04-04
2024-04-04T15:15:35.325Z;Kusanagi;ODESZA;2024-04-04 15:15:35.325;2024-04-04
2024-04-04T15:26:10.594Z;El Jardin;Hermanos Gutiérrez;2024-04-04 15:26:10.594;2024-04-04
2024-04-04T15:31:32.885Z;Mía (Casa Abandonada);Boraj;2024-04-04 15:31:32.885;2024-04-04
2024-04-04T15:36:20.796Z;Pietermaritzburg;Felix Laband;2024-04-04 15:36:20.796;2024-04-04
2024-04-04T15:45:19.257Z;Wanzka;Kalabrese;2024-04-04 15:45:19.257;2024-04-04
2024-04-04T15:49:51.787Z;Nissim;The Gaslamp Killer;2024-04-04 15:49:51.787;2024-04-04
2024-04-04T15:53:54.940Z;Suéltalo;Hermanos Gutiérrez;2024-04-04 15:53:54.94;2024-04-04
2024-04-04T15:57:19.798Z;Sastanàqqàm;Tinariwen;2024-04-04 15:57:19.798;2024-04-04
2024-04-04T16:01:55.118Z;Aire;Joaquín Cornejo;2024-04-04 16:01:55.118;2024-04-04
2024-04-04T16:06:13.681Z;In the Real World;Alex Serra;2024-04-04 16:06:13.681;2024-04-04
2024-04-04T16:12:48.228Z;Fill Your Brains;Harrison Brome;2024-04-04 16:12:48.228;2024-04-04
2024-04-04T16:30:02.539Z;Sinä Lähdit Pois;Ultra Bra;2024-04-04 16:30:02.539;2024-04-04
