played_at;track.name;name;played;day
2023-10-13T11:45:56.176Z;Called Out In The Dark;Snow Patrol;2023-10-13 11:45:56.176;2023-10-13
2023-10-13T11:49:21.283Z;In Too Deep;Sum 41;2023-10-13 11:49:21.283;2023-10-13
2023-10-13T11:52:51.051Z;Falling In Love Again;Eagle-Eye Cherry;2023-10-13 11:52:51.051;2023-10-13
2023-10-13T11:55:35.312Z;The Middle;Jimmy Eat World;2023-10-13 11:55:35.312;2023-10-13
2023-10-13T14:27:59.242Z;Starlight;Muse;2023-10-13 14:27:59.242;2023-10-13
2023-10-13T14:30:38.240Z;La Nube;Amatria;2023-10-13 14:30:38.24;2023-10-13
2023-10-13T14:33:48.575Z;Un Manantial;Amatria;2023-10-13 14:33:48.575;2023-10-13
2023-10-13T14:38:07.202Z;Un Amor;Amatria;2023-10-13 14:38:07.202;2023-10-13
2023-10-13T14:41:19.486Z;El Coche Fantasma;Amatria;2023-10-13 14:41:19.486;2023-10-13
2023-10-13T14:44:29.328Z;Déjame un rato;Colectivo Da Silva;2023-10-13 14:44:29.328;2023-10-13
2023-10-13T14:48:02.218Z;Dopamina;Veintiuno;2023-10-13 14:48:02.218;2023-10-13
2023-10-13T15:00:00.548Z;Shufflin & Rollin';Reverent Juke;2023-10-13 15:00:00.548;2023-10-13
2023-10-13T15:02:33.534Z;For Dancers Only;The Solomon Douglas Swingtet;2023-10-13 15:02:33.534;2023-10-13
2023-10-13T15:03:35.647Z;Busy Line;Rose Murphy;2023-10-13 15:03:35.647;2023-10-13
2023-10-13T15:03:40.133Z;Embryo;Hot Swing Sextet;2023-10-13 15:03:40.133;2023-10-13
2023-10-13T15:16:17.701Z;Embryo;Hot Swing Sextet;2023-10-13 15:16:17.701;2023-10-13
2023-10-13T15:19:07.675Z;Tunis In;Jonathan Stout and his Campus Five;2023-10-13 15:19:07.675;2023-10-13
2023-10-13T15:22:14.543Z;Tain't Like That;Brooks Prumo Orchestra;2023-10-13 15:22:14.543;2023-10-13
2023-10-13T15:25:35.763Z;Dark Eyes;Jonathan Stout and his Campus Five;2023-10-13 15:25:35.763;2023-10-13
2023-10-13T15:30:00.486Z;Benny's Bugle;Brooks Prumo Orchestra;2023-10-13 15:30:00.486;2023-10-13
2023-10-13T15:32:43.676Z;Doin' the Jive;The Careless Lovers;2023-10-13 15:32:43.676;2023-10-13
2023-10-13T15:35:36.522Z;I Like Pie I Like Cake;The Club Swing Band;2023-10-13 15:35:36.522;2023-10-13
2023-10-13T15:38:33.678Z;In a shade of the old apple tree;Allotria Jazz Band;2023-10-13 15:38:33.678;2023-10-13
2023-10-13T15:40:46.577Z;Lindy Matic;Hillary Thaddeus;2023-10-13 15:40:46.577;2023-10-13
2023-10-13T15:43:45.675Z;King Porter Stomp;The Solomon Douglas Swingtet;2023-10-13 15:43:45.675;2023-10-13
2023-10-13T15:46:30.315Z;Flying Home;THE SCHWINGS BAND;2023-10-13 15:46:30.315;2023-10-13
2023-10-13T15:50:37.674Z;I'll Always Be In Love With You;Boilermaker Jazz Band;2023-10-13 15:50:37.674;2023-10-13
2023-10-13T15:53:52.655Z;Joshua Fit the Battle at Jericho;Professor Cunningham And His Old School;2023-10-13 15:53:52.655;2023-10-13
2023-10-13T15:58:12.516Z;Sandu;Hot Sugar Band;2023-10-13 15:58:12.516;2023-10-13
2023-10-13T16:00:24.572Z;Burnt Toast And Black Coffee;Bun-Jon & The Big Jive;2023-10-13 16:00:24.572;2023-10-13
2023-10-13T16:03:13.774Z;Don't Go 'Way Nobody;Boilermaker Jazz Band;2023-10-13 16:03:13.774;2023-10-13
2023-10-13T16:06:30.680Z;Bunny;Hot Swing Sextet;2023-10-13 16:06:30.68;2023-10-13
2023-10-13T16:09:45.676Z;One Scotch, One Bourbon, One Beer;Bun-Jon & The Big Jive;2023-10-13 16:09:45.676;2023-10-13
2023-10-13T16:12:20.524Z;Rose Room;Hot Swing Sextet;2023-10-13 16:12:20.524;2023-10-13
2023-10-13T16:15:06.577Z;Swing Paradise (Slow Version);THE SCHWINGS BAND;2023-10-13 16:15:06.577;2023-10-13
2023-10-13T16:18:01.487Z;Wondering Where;Hot Sugar Band;2023-10-13 16:18:01.487;2023-10-13
2023-10-13T16:21:02.633Z;Bolero At The Savoy;Brooks Prumo Orchestra;2023-10-13 16:21:02.633;2023-10-13
2023-10-13T16:23:05.680Z;Jammin' the Blues;Reverent Juke;2023-10-13 16:23:05.68;2023-10-13
2023-10-13T16:27:10.560Z;Bugle Blues;Reverent Juke;2023-10-13 16:27:10.56;2023-10-13
2023-10-13T16:32:07.655Z;I´d Like To Break Your Neck;Bun-Jon & The Big Jive;2023-10-13 16:32:07.655;2023-10-13
2023-10-13T16:34:54.511Z;Is This Love;THE SCHWINGS BAND;2023-10-13 16:34:54.511;2023-10-13
2023-10-13T16:57:56.245Z;Shout And Feel It;Tom Cunningham Orchestra;2023-10-13 16:57:56.245;2023-10-13
2023-10-13T17:00:25.442Z;Til My Baby Comes Back;Lily Wilde and her Jumpin' Jubilee Orchestra;2023-10-13 17:00:25.442;2023-10-13
2023-10-13T17:03:29.596Z;Magnólia;Le Dancing Pepa Swing Band;2023-10-13 17:03:29.596;2023-10-13
2023-10-13T17:09:03.551Z;Magnólia;Le Dancing Pepa Swing Band;2023-10-13 17:09:03.551;2023-10-13
2023-10-13T17:44:26.430Z;Magnólia;Le Dancing Pepa Swing Band;2023-10-13 17:44:26.43;2023-10-13
