played_at;track.name;name;played;day
2023-10-02T02:43:46.509Z;Footprints in the Sand;The Tibbs;2023-10-02 02:43:46.509;2023-10-02
2023-10-02T02:46:12.453Z;Nobody's Baby;Sharon Jones & The Dap-Kings;2023-10-02 02:46:12.453;2023-10-02
2023-10-02T02:49:46.466Z;Rehab;Amy Winehouse;2023-10-02 02:49:46.466;2023-10-02
2023-10-02T02:52:47.559Z;Be Easy;Sharon Jones & The Dap-Kings;2023-10-02 02:52:47.559;2023-10-02
2023-10-02T02:55:25.351Z;Everyday People;Sly & The Family Stone;2023-10-02 02:55:25.351;2023-10-02
2023-10-02T08:04:12.371Z;Cut Ya Down;Eli \Paperboy\ Reed;2023-10-02 08:04:12.371;2023-10-02
2023-10-02T08:22:06.310Z;Paint The Town Red;Doja Cat;2023-10-02 08:22:06.31;2023-10-02
2023-10-02T08:25:09.324Z;Seven (feat. Latto) (Explicit Ver.);Jung Kook;2023-10-02 08:25:09.324;2023-10-02
2023-10-02T08:28:07.347Z;Cruel Summer;Taylor Swift;2023-10-02 08:28:07.347;2023-10-02
2023-10-02T08:30:58.268Z;Strangers;Kenya Grace;2023-10-02 08:30:58.268;2023-10-02
2023-10-02T08:33:50.224Z;QLONA;KAROL G;2023-10-02 08:33:50.224;2023-10-02
2023-10-02T08:36:00.170Z;greedy;Tate McRae;2023-10-02 08:36:00.17;2023-10-02
2023-10-02T08:39:17.359Z;LALA;Myke Towers;2023-10-02 08:39:17.359;2023-10-02
2023-10-02T08:42:55.188Z;vampire;Olivia Rodrigo;2023-10-02 08:42:55.188;2023-10-02
2023-10-02T09:10:09.388Z;Brilla Per Tu;Xarim Aresté;2023-10-02 09:10:09.388;2023-10-02
2023-10-02T09:12:37.219Z;24/7;Da Souza;2023-10-02 09:12:37.219;2023-10-02
2023-10-02T09:15:26.345Z;Olívia;The Tyets;2023-10-02 09:15:26.345;2023-10-02
2023-10-02T09:17:37.254Z;L'Arbre Ple de Flors;Guillem Ramisa;2023-10-02 09:17:37.254;2023-10-02
2023-10-02T11:45:30.318Z;Ojos De Video Tape;Charly García;2023-10-02 11:45:30.318;2023-10-02
2023-10-02T11:49:50.335Z;La flaca;Jarabe De Palo;2023-10-02 11:49:50.335;2023-10-02
2023-10-02T11:59:18.173Z;Is This Love;THE SCHWINGS BAND;2023-10-02 11:59:18.173;2023-10-02
2023-10-02T12:02:08.323Z;Tunis In;Jonathan Stout and his Campus Five;2023-10-02 12:02:08.323;2023-10-02
2023-10-02T12:05:05.207Z;You've Got The Love;Florence + The Machine;2023-10-02 12:05:05.207;2023-10-02
2023-10-02T12:08:24.338Z;Sooner Or Later;Years & Years;2023-10-02 12:08:24.338;2023-10-02
2023-10-02T13:22:20.799Z;All the Cats Join In;IKS Big Band;2023-10-02 13:22:20.799;2023-10-02
2023-10-02T13:52:32.228Z;All The Cats Join In;Buck Clayton;2023-10-02 13:52:32.228;2023-10-02
2023-10-02T13:55:58.422Z;Shivers;Ed Sheeran;2023-10-02 13:55:58.422;2023-10-02
2023-10-02T13:58:49.373Z;Lay Low;Tiësto;2023-10-02 13:58:49.373;2023-10-02
2023-10-02T14:02:17.570Z;Si Te Vas;Shakira;2023-10-02 14:02:17.57;2023-10-02
2023-10-02T14:05:27.418Z;Hello - Radio Edit;Martin Solveig;2023-10-02 14:05:27.418;2023-10-02
2023-10-02T14:08:44.208Z;TQG;KAROL G;2023-10-02 14:08:44.208;2023-10-02
2023-10-02T14:11:14.506Z;Miénteme;Pantoja;2023-10-02 14:11:14.506;2023-10-02
2023-10-02T14:15:03.411Z;Feel My Needs - Purple Disco Machine Remix;WEISS;2023-10-02 14:15:03.411;2023-10-02
2023-10-02T14:18:36.518Z;Te Felicito;Shakira;2023-10-02 14:18:36.518;2023-10-02
2023-10-02T14:21:45.555Z;GDFR (feat. Sage the Gemini & Lookas);Flo Rida;2023-10-02 14:21:45.555;2023-10-02
2023-10-02T14:24:06.421Z;If We Ever Broke Up;Mae Stephens;2023-10-02 14:24:06.421;2023-10-02
2023-10-02T14:34:21.556Z;Levitating (feat. DaBaby);Dua Lipa;2023-10-02 14:34:21.556;2023-10-02
2023-10-02T14:37:31.491Z;Señorita;Shawn Mendes;2023-10-02 14:37:31.491;2023-10-02
