played_at;track.name;name;played;day
2025-02-15T08:08:03.321Z;Mentiras Con Cariño;Adrian Quesada;2025-02-15 08:08:03.321;2025-02-15
2025-02-15T08:11:44.739Z;Friday I’m In Love - Recorded at Spotify Studios NYC;Phoebe Bridgers;2025-02-15 08:11:44.739;2025-02-15
2025-02-15T08:15:21.236Z;No California (Acoustic);Ilsey;2025-02-15 08:15:21.236;2025-02-15
2025-02-15T08:18:34.271Z;It Aint me - Acoustic;Sara Farell;2025-02-15 08:18:34.271;2025-02-15
2025-02-15T08:21:46.234Z;Cardinal;Kacey Musgraves;2025-02-15 08:21:46.234;2025-02-15
2025-02-15T08:25:21.798Z;Friday I'm In Love;The Cure;2025-02-15 08:25:21.798;2025-02-15
2025-02-15T08:28:54.106Z;Hold My Girl;George Ezra;2025-02-15 08:28:54.106;2025-02-15
2025-02-15T08:33:23.299Z;MMMBop;Hanson;2025-02-15 08:33:23.299;2025-02-15
2025-02-15T08:36:38.783Z;October Sky;Yebba;2025-02-15 08:36:38.783;2025-02-15
2025-02-15T08:40:18.469Z;Shake It Off;Taylor Swift;2025-02-15 08:40:18.469;2025-02-15
2025-02-15T08:44:01.799Z;Someone New;Hozier;2025-02-15 08:44:01.799;2025-02-15
2025-02-15T08:47:48.595Z;Footloose - From \Footloose\ Soundtrack;Kenny Loggins;2025-02-15 08:47:48.595;2025-02-15
2025-02-15T08:51:15.993Z;Lebanon;Ondara;2025-02-15 08:51:15.993;2025-02-15
2025-02-15T08:55:54.611Z;Love And Happiness;Marc Broussard;2025-02-15 08:55:54.611;2025-02-15
2025-02-15T08:59:53.295Z;Electricity;Silk City;2025-02-15 08:59:53.295;2025-02-15
2025-02-15T09:03:19.227Z;Baby (feat. MARINA & Luis Fonsi);Clean Bandit;2025-02-15 09:03:19.227;2025-02-15
2025-02-15T09:07:39.336Z;An Alien In Minneapolis - Edit;Ondara;2025-02-15 09:07:39.336;2025-02-15
2025-02-15T09:11:42.456Z;Starlight;Yola;2025-02-15 09:11:42.456;2025-02-15
2025-02-15T09:14:35.382Z;Raining in June;Olive Klug;2025-02-15 09:14:35.382;2025-02-15
2025-02-15T09:18:18.285Z;What Was I Made For? [From The Motion Picture \Barbie\];Billie Eilish;2025-02-15 09:18:18.285;2025-02-15
2025-02-15T09:25:27.598Z;Don't You (Forget About Me);Simple Minds;2025-02-15 09:25:27.598;2025-02-15
2025-02-15T09:32:38.088Z;Blue Monday '88;New Order;2025-02-15 09:32:38.088;2025-02-15
2025-02-15T09:36:31.981Z;Cold Little Heart - Radio Edit;Michael Kiwanuka;2025-02-15 09:36:31.981;2025-02-15
2025-02-15T09:41:12.565Z;Unknown / Nth;Hozier;2025-02-15 09:41:12.565;2025-02-15
2025-02-15T13:18:46.529Z;La vida moderna (feat. Love of Lesbian);Veintiuno;2025-02-15 13:18:46.529;2025-02-15
2025-02-15T13:23:59.332Z;Octubre;Santero y Los Muchachos;2025-02-15 13:23:59.332;2025-02-15
2025-02-15T13:28:02.229Z;El Tiempo Pasará;Lori Meyers;2025-02-15 13:28:02.229;2025-02-15
2025-02-15T13:31:41.028Z;Dolores;rusowsky;2025-02-15 13:31:41.028;2025-02-15
2025-02-15T13:35:01.920Z;La Toscana;Veintiuno;2025-02-15 13:35:01.92;2025-02-15
2025-02-15T13:37:40.421Z;La Verdad;Siloé;2025-02-15 13:37:40.421;2025-02-15
2025-02-15T13:41:00.918Z;Hace días (feat. Ciudad Jara);Colectivo Panamera;2025-02-15 13:41:00.918;2025-02-15
2025-02-15T13:44:39.148Z;Perra;Rigoberta Bandini;2025-02-15 13:44:39.148;2025-02-15
2025-02-15T13:48:45.998Z;Primaveras;Lori Meyers;2025-02-15 13:48:45.998;2025-02-15
2025-02-15T13:51:42.209Z;In Spain We Call It Soledad;Rigoberta Bandini;2025-02-15 13:51:42.209;2025-02-15
2025-02-15T13:55:17.180Z;Dopamina;Veintiuno;2025-02-15 13:55:17.18;2025-02-15
2025-02-15T13:59:06.179Z;Bienvenidos Al Show;Amaia;2025-02-15 13:59:06.179;2025-02-15
2025-02-15T14:02:53.432Z;Tú Que Vienes a Rondarme;Maria Arnal;2025-02-15 14:02:53.432;2025-02-15
2025-02-15T14:06:57.036Z;Alma de Oro;Xoel López;2025-02-15 14:06:57.036;2025-02-15
2025-02-15T14:09:39.306Z;Quiero mucho más;Colectivo Panamera;2025-02-15 14:09:39.306;2025-02-15
2025-02-15T14:12:22.322Z;Flow deskiciada;Jimena Amarillo;2025-02-15 14:12:22.322;2025-02-15
2025-02-15T14:16:21.598Z;Amigo Infiel;Santero y Los Muchachos;2025-02-15 14:16:21.598;2025-02-15
2025-02-15T14:19:34.082Z;Yo Invito;Amaia;2025-02-15 14:19:34.082;2025-02-15
