played_at;track.name;name;played;day
2024-06-18T10:35:23.071Z;labour;Paris Paloma;2024-06-18 10:35:23.071;2024-06-18
2024-06-18T10:38:29.107Z;Houdini;Dua Lipa;2024-06-18 10:38:29.107;2024-06-18
2024-06-18T10:52:50.056Z;jealousy, jealousy;Olivia Rodrigo;2024-06-18 10:52:50.056;2024-06-18
2024-06-18T10:55:28.039Z;be like you;Nemo;2024-06-18 10:55:28.039;2024-06-18
2024-06-18T10:58:27.032Z;Rim Tim Tagi Dim;Baby Lasagna;2024-06-18 10:58:27.032;2024-06-18
2024-06-18T11:01:22.049Z;Cha Cha Cha;Käärijä;2024-06-18 11:01:22.049;2024-06-18
2024-06-18T11:04:07.139Z;BABY SAID;Måneskin;2024-06-18 11:04:07.139;2024-06-18
2024-06-18T11:06:34.076Z;Good To Be;Mark Ambor;2024-06-18 11:06:34.076;2024-06-18
2024-06-18T11:09:26.090Z;Austin (Boots Stop Workin');Dasha;2024-06-18 11:09:26.09;2024-06-18
2024-06-18T11:12:33.068Z;I WANNA BE YOUR SLAVE;Måneskin;2024-06-18 11:12:33.068;2024-06-18
2024-06-18T11:15:40.099Z;THE DINER;Billie Eilish;2024-06-18 11:15:40.099;2024-06-18
2024-06-18T11:21:04.048Z;Eyes Closed (feat. J Balvin);Imagine Dragons;2024-06-18 11:21:04.048;2024-06-18
2024-06-18T11:24:57.049Z;Dance The Night - From Barbie The Album;Dua Lipa;2024-06-18 11:24:57.049;2024-06-18
2024-06-18T11:27:45.071Z;HONEY (ARE U COMING?);Måneskin;2024-06-18 11:27:45.071;2024-06-18
2024-06-18T11:30:26.079Z;Slow It Down;Benson Boone;2024-06-18 11:30:26.079;2024-06-18
2024-06-18T11:33:31.105Z;bad idea right?;Olivia Rodrigo;2024-06-18 11:33:31.105;2024-06-18
2024-06-18T11:37:16.109Z;ZITTI E BUONI;Måneskin;2024-06-18 11:37:16.109;2024-06-18
2024-06-18T11:40:47.052Z;BIRDS OF A FEATHER;Billie Eilish;2024-06-18 11:40:47.052;2024-06-18
2024-06-18T11:43:42.085Z;Espresso;Sabrina Carpenter;2024-06-18 11:43:42.085;2024-06-18
2024-06-18T11:46:50.083Z;The Code - Orchestral Version;Nemo;2024-06-18 11:46:50.083;2024-06-18
2024-06-18T11:50:22.050Z;The Door;Teddy Swims;2024-06-18 11:50:22.05;2024-06-18
2024-06-18T11:54:46.047Z;Copacabana;IZAL;2024-06-18 11:54:46.047;2024-06-18
2024-06-18T11:58:26.096Z;berlin U5;Zahara;2024-06-18 11:58:26.096;2024-06-18
2024-06-18T12:00:55.271Z;Tuyo;Zahara;2024-06-18 12:00:55.271;2024-06-18
2024-06-18T12:04:38.032Z;Va Com Va;Ovidi Montllor;2024-06-18 12:04:38.032;2024-06-18
2024-06-18T12:09:09.053Z;Hauries hagut de venir;Guillem Gisbert;2024-06-18 12:09:09.053;2024-06-18
2024-06-18T12:11:47.080Z;Mechita;Sílvia Pérez Cruz;2024-06-18 12:11:47.08;2024-06-18
2024-06-18T12:14:15.081Z;La cançó;Socunbohemio;2024-06-18 12:14:15.081;2024-06-18
2024-06-18T12:16:03.097Z;Ens vam esfum. (abrv.);miquel;2024-06-18 12:16:03.097;2024-06-18
2024-06-18T12:18:44.075Z;Carinyo;Reïna;2024-06-18 12:18:44.075;2024-06-18
2024-06-18T12:24:47.071Z;S'ha mort l'home més vell d'Espolla;La Ludwig Band;2024-06-18 12:24:47.071;2024-06-18
2024-06-18T12:27:47.101Z;Mis Aires;Travis Birds;2024-06-18 12:27:47.101;2024-06-18
2024-06-18T12:31:14.122Z;Al mar!;Manel;2024-06-18 12:31:14.122;2024-06-18
2024-06-18T12:32:24.005Z;A la voreta del foc;Alosa;2024-06-18 12:32:24.005;2024-06-18
2024-06-18T12:34:35.172Z;Firenze;Pau Alabajos;2024-06-18 12:34:35.172;2024-06-18
2024-06-18T12:37:46.011Z;Als nostres amants;Socunbohemio;2024-06-18 12:37:46.011;2024-06-18
2024-06-18T12:41:21.081Z;Tú Que Vienes a Rondarme;Maria Arnal;2024-06-18 12:41:21.081;2024-06-18
2024-06-18T12:43:40.076Z;Muntanya Russa;bert bert;2024-06-18 12:43:40.076;2024-06-18
2024-06-18T12:45:48.128Z;Tu nombre;Muchachito Bombo Infierno;2024-06-18 12:45:48.128;2024-06-18
2024-06-18T12:49:08.098Z;Desembre;La Ludwig Band;2024-06-18 12:49:08.098;2024-06-18
2024-06-18T15:56:36.239Z;Mañana Ya Veremos;La Ganga Calé;2024-06-18 15:56:36.239;2024-06-18
2024-06-18T16:14:16.221Z;Flores y Tamales;Calexico;2024-06-18 16:14:16.221;2024-06-18
2024-06-18T16:17:51.287Z;Inspiracion;Calexico;2024-06-18 16:17:51.287;2024-06-18
2024-06-18T16:21:16.856Z;Sombaraï;Mathias Duplessy;2024-06-18 16:21:16.856;2024-06-18
2024-06-18T16:25:10.919Z;Holding a Monument;Herman Düne;2024-06-18 16:25:10.919;2024-06-18
2024-06-18T17:08:11.169Z;Contigo Jamás;Ocote Soul Sounds;2024-06-18 17:08:11.169;2024-06-18
2024-06-18T17:15:37.104Z;El Cuarto de Tula;Buena Vista Social Club;2024-06-18 17:15:37.104;2024-06-18
2024-06-18T17:35:46.344Z;Tataralí;Onda Vaga;2024-06-18 17:35:46.344;2024-06-18
2024-06-18T17:39:44.320Z;Cumbia Peninsula;Calexico;2024-06-18 17:39:44.32;2024-06-18
2024-06-18T17:43:46.272Z;Quiero mucho más;Colectivo Panamera;2024-06-18 17:43:46.272;2024-06-18
