played_at;track.name;name;played;day
2023-12-08T08:10:15.171Z;logical;Olivia Rodrigo;2023-12-08 08:10:15.171;2023-12-08
2023-12-08T08:13:38.123Z;ballad of a homeschooled girl;Olivia Rodrigo;2023-12-08 08:13:38.123;2023-12-08
2023-12-08T08:16:12.630Z;love is embarrassing;Olivia Rodrigo;2023-12-08 08:16:12.63;2023-12-08
2023-12-08T08:22:14.099Z;labour;Paris Paloma;2023-12-08 08:22:14.099;2023-12-08
2023-12-08T08:24:26.049Z;greedy;Tate McRae;2023-12-08 08:24:26.049;2023-12-08
2023-12-08T08:27:18.981Z;Strangers;Kenya Grace;2023-12-08 08:27:18.981;2023-12-08
2023-12-08T08:29:43.087Z;brutal;Olivia Rodrigo;2023-12-08 08:29:43.087;2023-12-08
2023-12-08T08:32:16.985Z;Kill Bill;SZA;2023-12-08 08:32:16.985;2023-12-08
2023-12-08T08:33:17.131Z;hotline (edit);Billie Eilish;2023-12-08 08:33:17.131;2023-12-08
2023-12-08T08:35:59.045Z;High;Stephen Sanchez;2023-12-08 08:35:59.045;2023-12-08
2023-12-08T08:38:39.141Z;Written All Over Your Face;Louis Tomlinson;2023-12-08 08:38:39.141;2023-12-08
2023-12-08T08:40:45.330Z;Ant Pile;Dominic Fike;2023-12-08 08:40:45.33;2023-12-08
2023-12-08T08:43:39.057Z;jealousy, jealousy;Olivia Rodrigo;2023-12-08 08:43:39.057;2023-12-08
2023-12-08T08:44:39.377Z;could you love me while i hate myself;Zeph;2023-12-08 08:44:39.377;2023-12-08
2023-12-08T08:47:18.096Z;exes;Tate McRae;2023-12-08 08:47:18.096;2023-12-08
2023-12-08T08:50:21.101Z;Stick Season;Noah Kahan;2023-12-08 08:50:21.101;2023-12-08
2023-12-08T08:52:21.345Z;everybody hates me;GAYLE;2023-12-08 08:52:21.345;2023-12-08
2023-12-08T08:55:05.056Z;Hope You're Not Happy;Ashe;2023-12-08 08:55:05.056;2023-12-08
2023-12-08T08:57:31.010Z;i am not who i was;Chance Peña;2023-12-08 08:57:31.01;2023-12-08
2023-12-08T09:00:27.942Z;Blame Brett;The Beaches;2023-12-08 09:00:27.942;2023-12-08
2023-12-08T09:03:26.097Z;good 4 u;Olivia Rodrigo;2023-12-08 09:03:26.097;2023-12-08
2023-12-08T09:06:22.088Z;Dance The Night - From Barbie The Album;Dua Lipa;2023-12-08 09:06:22.088;2023-12-08
2023-12-08T09:08:57.710Z;Bad Idea;Dove Cameron;2023-12-08 09:08:57.71;2023-12-08
2023-12-08T09:11:41.695Z;I DON'T WANNA BE LIKE YOU;Ruel;2023-12-08 09:11:41.695;2023-12-08
2023-12-08T09:12:49.770Z;sincerely;Nessa Barrett;2023-12-08 09:12:49.77;2023-12-08
2023-12-08T09:19:45.225Z;.;girl in red;2023-12-08 09:19:45.225;2023-12-08
2023-12-08T12:21:34.110Z;Tusa;KAROL G;2023-12-08 12:21:34.11;2023-12-08
2023-12-08T12:24:41.060Z;Thunderclouds (feat. Sia, Diplo, and Labrinth);Sia;2023-12-08 12:24:41.06;2023-12-08
2023-12-08T12:28:00.093Z;Shut Up and Dance;WALK THE MOON;2023-12-08 12:28:00.093;2023-12-08
2023-12-08T12:31:28.002Z;Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] - Purple Disco Machine & Lorenz Rhode Remix;Spiller;2023-12-08 12:31:28.002;2023-12-08
2023-12-08T12:35:38.634Z;labour;Paris Paloma;2023-12-08 12:35:38.634;2023-12-08
2023-12-08T12:39:15.058Z;Chandelier;Sia;2023-12-08 12:39:15.058;2023-12-08
2023-12-08T12:43:04.991Z;Feel My Needs - Purple Disco Machine Remix;WEISS;2023-12-08 12:43:04.991;2023-12-08
2023-12-08T12:45:33.094Z;Where Are You Now;Lost Frequencies;2023-12-08 12:45:33.094;2023-12-08
2023-12-08T12:48:58.093Z;Believer;Imagine Dragons;2023-12-08 12:48:58.093;2023-12-08
2023-12-08T12:51:26.089Z;Addicted To You;Avicii;2023-12-08 12:51:26.089;2023-12-08
2023-12-08T12:54:33.096Z;R.I.P. (feat. Rita Ora & Anitta);Sofía Reyes;2023-12-08 12:54:33.096;2023-12-08
2023-12-08T14:12:54.016Z;Shape of You (feat. Zion & Lennox) - Latin Remix;Ed Sheeran;2023-12-08 14:12:54.016;2023-12-08
2023-12-08T14:13:55.094Z;hotline (edit);Billie Eilish;2023-12-08 14:13:55.094;2023-12-08
2023-12-08T14:17:14.050Z;Say My Name;David Guetta;2023-12-08 14:17:14.05;2023-12-08
2023-12-08T14:20:48.948Z;Speechless (feat. Erika Sirola);Robin Schulz;2023-12-08 14:20:48.948;2023-12-08
2023-12-08T14:24:13.546Z;Bills;LunchMoney Lewis;2023-12-08 14:24:13.546;2023-12-08
2023-12-08T14:27:35.064Z;Tout oublier;Angèle;2023-12-08 14:27:35.064;2023-12-08
2023-12-08T14:30:57.063Z;Red Wine (feat. Empress Of);MØ;2023-12-08 14:30:57.063;2023-12-08
2023-12-08T14:34:43.089Z;Oh My God;Adele;2023-12-08 14:34:43.089;2023-12-08
2023-12-08T14:38:38.267Z;Love Today;MIKA;2023-12-08 14:38:38.267;2023-12-08
2023-12-08T14:42:33.073Z;Thrift Shop (feat. Wanz);Macklemore & Ryan Lewis;2023-12-08 14:42:33.073;2023-12-08
