played_at;track.name;name;played;day
2024-12-01T08:57:20.674Z;Homenatge a Teresa;Ovidi Montllor;2024-12-01 08:57:20.674;2024-12-01
2024-12-01T08:58:41.344Z;Bechet's Fantasy;Jazz Dreamers;2024-12-01 08:58:41.344;2024-12-01
2024-12-01T09:06:28.281Z;Colibria;Nicola Cruz;2024-12-01 09:06:28.281;2024-12-01
2024-12-01T09:11:50.229Z;Mía (Casa Abandonada);Boraj;2024-12-01 09:11:50.229;2024-12-01
2024-12-01T09:15:55.907Z;Pismo Ceniza;Yeahman;2024-12-01 09:15:55.907;2024-12-01
2024-12-01T09:23:00Z;Abusey Junction;Kokoroko;2024-12-01 09:23:00;2024-12-01
2024-12-01T09:27:58.466Z;Mona Ki Ngi Xica;Bonga;2024-12-01 09:27:58.466;2024-12-01
2024-12-01T09:31:10.389Z;Batismo;Populous;2024-12-01 09:31:10.389;2024-12-01
2024-12-01T09:37:11.381Z;El Camino De Mi Alma;Hermanos Gutiérrez;2024-12-01 09:37:11.381;2024-12-01
2024-12-01T09:53:13.383Z;Triste Bahia;Caetano Veloso;2024-12-01 09:53:13.383;2024-12-01
2024-12-01T09:56:03.465Z;Bones (feat. Jófriður);Low Roar;2024-12-01 09:56:03.465;2024-12-01
2024-12-01T10:05:39.032Z;Mäkikotka;Saimaa;2024-12-01 10:05:39.032;2024-12-01
2024-12-01T10:09:59.447Z;Olympia-kahvit;Saimaa;2024-12-01 10:09:59.447;2024-12-01
2024-12-01T10:15:30.420Z;Ajolähtö;Saimaa;2024-12-01 10:15:30.42;2024-12-01
2024-12-01T18:55:26.401Z;Saksa on paska maa;Saimaa;2024-12-01 18:55:26.401;2024-12-01
