played_at;track.name;name;played;day
2024-04-22T06:00:39.146Z;La Tarde;Sílvia Pérez Cruz;2024-04-22 06:00:39.146;2024-04-22
2024-04-22T06:03:46.763Z;R.I.P. (feat. Rita Ora & Anitta);Sofía Reyes;2024-04-22 06:03:46.763;2024-04-22
2024-04-22T06:06:21.363Z;Tocarte;Jorge Drexler;2024-04-22 06:06:21.363;2024-04-22
2024-04-22T06:10:10.467Z;Wicked;Cycle;2024-04-22 06:10:10.467;2024-04-22
2024-04-22T06:15:10.965Z;Desnudémonos;Pedro Pastor;2024-04-22 06:15:10.965;2024-04-22
2024-04-22T06:20:45.965Z;Costa Rica;Daniela Spalla;2024-04-22 06:20:45.965;2024-04-22
2024-04-22T06:29:59.724Z;Mensajes en el Mar;Loli Molina;2024-04-22 06:29:59.724;2024-04-22
2024-04-22T06:36:47.600Z;El Surco;Jorge Drexler;2024-04-22 06:36:47.6;2024-04-22
2024-04-22T06:41:21.239Z;El Odio;Pedro Pastor;2024-04-22 06:41:21.239;2024-04-22
2024-04-22T06:47:17.079Z;La Maza;Silvio Rodríguez;2024-04-22 06:47:17.079;2024-04-22
2024-04-22T11:53:40.043Z;El Seu Gran Hit;Els Amics De Les Arts;2024-04-22 11:53:40.043;2024-04-22
2024-04-22T11:56:48.072Z;Tothom es separa;Els Amics De Les Arts;2024-04-22 11:56:48.072;2024-04-22
2024-04-22T12:02:08.066Z;Ella (Live Sessions);La Sra. Tomasa;2024-04-22 12:02:08.066;2024-04-22
2024-04-22T12:05:03.244Z;Arrímate (Houly Housy Sessions 4);La Sra. Tomasa;2024-04-22 12:05:03.244;2024-04-22
2024-04-22T12:08:10.432Z;L'únic Que Vull és Cantar;Doctor Prats;2024-04-22 12:08:10.432;2024-04-22
2024-04-22T12:12:12.056Z;Elefants;Oques Grasses;2024-04-22 12:12:12.056;2024-04-22
2024-04-22T12:34:08.050Z;Bailé;Ciudad Jara;2024-04-22 12:34:08.05;2024-04-22
2024-04-22T12:37:48.084Z;Wake Up;Oques Grasses;2024-04-22 12:37:48.084;2024-04-22
2024-04-22T13:02:27.074Z;Sort que sou aquí;Els Amics De Les Arts;2024-04-22 13:02:27.074;2024-04-22
2024-04-22T13:05:46.085Z;El Premio Gordo;Los Manolos;2024-04-22 13:05:46.085;2024-04-22
2024-04-22T13:19:28.046Z;Ara!;Doctor Prats;2024-04-22 13:19:28.046;2024-04-22
2024-04-22T13:46:14.084Z;Què Volen Aquesta Gent;Sabor De Gracia;2024-04-22 13:46:14.084;2024-04-22
2024-04-22T13:49:45.091Z;De Veritat;Blaumut;2024-04-22 13:49:45.091;2024-04-22
2024-04-22T13:53:46.373Z;Miracles;Els Amics De Les Arts;2024-04-22 13:53:46.373;2024-04-22
2024-04-22T13:58:58.059Z;Camals Mullats;La Gossa Sorda;2024-04-22 13:58:58.059;2024-04-22
2024-04-22T14:01:27.058Z;Tira'm a Mi la Culpa;Vienna;2024-04-22 14:01:27.058;2024-04-22
2024-04-22T14:13:58.021Z;La Pregària;La Troba Kung-Fú;2024-04-22 14:13:58.021;2024-04-22
2024-04-22T14:17:30.083Z;Ànima de Corall;Guillem Ramisa;2024-04-22 14:17:30.083;2024-04-22
2024-04-22T14:20:41.044Z;Las Nanas de Jara - Acústico;Ciudad Jara;2024-04-22 14:20:41.044;2024-04-22
2024-04-22T14:56:50.472Z;De Córrer per Tot Nova York;Els Amics De Les Arts;2024-04-22 14:56:50.472;2024-04-22
2024-04-22T18:57:22.626Z;Encara És Prest;Xanguito;2024-04-22 18:57:22.626;2024-04-22
2024-04-22T19:01:07.015Z;Reis del Món;Joan Dausà;2024-04-22 19:01:07.015;2024-04-22
2024-04-22T19:04:29.024Z;La Petita Rambla del Poble Sec;Cesk Freixas;2024-04-22 19:04:29.024;2024-04-22
2024-04-22T19:09:22.043Z;L'Affaire Sofia;Els Amics De Les Arts;2024-04-22 19:09:22.043;2024-04-22
2024-04-22T19:13:08.075Z;Les Teves Pigues;Doctor Prats;2024-04-22 19:13:08.075;2024-04-22
2024-04-22T19:17:34.076Z;Esbarzers;La Gossa Sorda;2024-04-22 19:17:34.076;2024-04-22
2024-04-22T19:21:49.044Z;Alliberar-nos;Xavi Sarrià;2024-04-22 19:21:49.044;2024-04-22
2024-04-22T19:25:23.268Z;Ventiladors;ZOO;2024-04-22 19:25:23.268;2024-04-22
2024-04-22T19:28:40.057Z;Camins;Sopa De Cabra;2024-04-22 19:28:40.057;2024-04-22
2024-04-22T19:31:17.072Z;Pel Cantó Bo;Doctor Prats;2024-04-22 19:31:17.072;2024-04-22
2024-04-22T19:34:16.048Z;M'Hauria Agradat;Joan Dausà;2024-04-22 19:34:16.048;2024-04-22
2024-04-22T20:28:19.775Z;Cha Cha Cha;Käärijä;2024-04-22 20:28:19.775;2024-04-22
