played_at;track.name;name;played;day
2025-08-10T12:57:26.951Z;Chiri Hari;Samba Touré;2025-08-10 12:57:26.951;2025-08-10
2025-08-10T13:02:04.441Z;Camino al abismo;Eddie Palmieri;2025-08-10 13:02:04.441;2025-08-10
2025-08-10T13:05:56.440Z;Estoy harta;Raquel Kurpershoek;2025-08-10 13:05:56.44;2025-08-10
2025-08-10T13:09:10.925Z;El Paquison;RAYNER TARIN CAMPS;2025-08-10 13:09:10.925;2025-08-10
2025-08-10T13:13:06.549Z;Pasiva Agresiva - Live;David Rivera;2025-08-10 13:13:06.549;2025-08-10
2025-08-10T13:16:15.607Z;El Fuego De Tu Amor;Oscar Dudamel;2025-08-10 13:16:15.607;2025-08-10
2025-08-10T13:19:37.704Z;No eres tú, soy yo;Los vecinos de Manué;2025-08-10 13:19:37.704;2025-08-10
2025-08-10T13:23:10.395Z;Confío;Pirulo y la Tribu;2025-08-10 13:23:10.395;2025-08-10
2025-08-10T13:29:23.005Z;Giant steps / Pasos Gigantes;Justo Almario;2025-08-10 13:29:23.005;2025-08-10
2025-08-10T13:32:58.066Z;Convivencia;RAYNER TARIN CAMPS;2025-08-10 13:32:58.066;2025-08-10
2025-08-10T13:38:05.898Z;Loco en Curiti;David Jacome;2025-08-10 13:38:05.898;2025-08-10
2025-08-10T13:41:39.863Z;Madera Buena;Marlow Rosado;2025-08-10 13:41:39.863;2025-08-10
2025-08-10T13:44:39.623Z;La Sugar;Cimafunk;2025-08-10 13:44:39.623;2025-08-10
2025-08-10T13:47:48.017Z;Por Ti;Daymé Arocena;2025-08-10 13:47:48.017;2025-08-10
2025-08-10T13:51:36.365Z;El secreto del mar;Eddie Palmieri;2025-08-10 13:51:36.365;2025-08-10
2025-08-10T13:55:50.532Z;El Grito de Batalla;ChaChaChalina;2025-08-10 13:55:50.532;2025-08-10
2025-08-10T13:58:57.158Z;La Adivinanza;RAYNER TARIN CAMPS;2025-08-10 13:58:57.158;2025-08-10
2025-08-10T14:03:24.152Z;Micaela;Kaky Ramos;2025-08-10 14:03:24.152;2025-08-10
2025-08-10T14:04:58.816Z;La Epidemia;David Rivera;2025-08-10 14:04:58.816;2025-08-10
2025-08-10T14:08:42.401Z;Mátame;Mauricio Figueiral;2025-08-10 14:08:42.401;2025-08-10
2025-08-10T14:13:09.900Z;Dale Pa' Fuera;Mario y Su Timbeko;2025-08-10 14:13:09.9;2025-08-10
2025-08-10T14:16:36.430Z;Calle 8;Jay Kalo;2025-08-10 14:16:36.43;2025-08-10
2025-08-10T14:18:41.653Z;El Color Oliva;Jimmy Bosch;2025-08-10 14:18:41.653;2025-08-10
2025-08-10T14:22:14.536Z;Cariño Bonito;Carlos Farfán;2025-08-10 14:22:14.536;2025-08-10
2025-08-10T14:25:31.999Z;El Trombon Majadero;Aguaje Ramos y Su Orquesta;2025-08-10 14:25:31.999;2025-08-10
2025-08-10T14:29:12.740Z;Mamacita Mi Conga;Interactivo;2025-08-10 14:29:12.74;2025-08-10
2025-08-10T14:32:44.540Z;Chocolary;Sameri Fernandez;2025-08-10 14:32:44.54;2025-08-10
2025-08-10T14:37:58.249Z;Vaya Con Dios;David Rivera;2025-08-10 14:37:58.249;2025-08-10
2025-08-10T14:43:16.904Z;El Llamado;Alfredo Rodriguez;2025-08-10 14:43:16.904;2025-08-10
2025-08-10T14:47:16.428Z;Pronta Entrega;La Twity Vergara;2025-08-10 14:47:16.428;2025-08-10
2025-08-10T14:50:07.534Z;La Tierra Tuya;Cuba Quartet;2025-08-10 14:50:07.534;2025-08-10
2025-08-10T14:52:36.401Z;Como Tú No Hay Ninguna;Cuba Libre Son Band;2025-08-10 14:52:36.401;2025-08-10
2025-08-10T14:56:16.776Z;Cuidar las Flores;Setenta;2025-08-10 14:56:16.776;2025-08-10
2025-08-10T15:00:15.459Z;PAYASO FUI;SONIDO 70;2025-08-10 15:00:15.459;2025-08-10
2025-08-10T15:03:31.294Z;El Cielo, El Mar Y El Sol;Latin Tempo;2025-08-10 15:03:31.294;2025-08-10
