played_at;track.name;name;played;day
2024-05-23T08:04:54.036Z;Dulce introducción al caos;Extremoduro;2024-05-23 08:04:54.036;2024-05-23
2024-05-23T08:10:58.027Z;Primer movimiento: el sueño;Extremoduro;2024-05-23 08:10:58.027;2024-05-23
2024-05-23T08:22:41.055Z;Segundo movimiento: lo de fuera;Extremoduro;2024-05-23 08:22:41.055;2024-05-23
2024-05-23T08:30:18.063Z;Tercer movimiento: lo de dentro;Extremoduro;2024-05-23 08:30:18.063;2024-05-23
2024-05-23T08:53:41.056Z;Cuarto movimiento: la realidad;Extremoduro;2024-05-23 08:53:41.056;2024-05-23
2024-05-23T10:29:47.041Z;We Cannot Resist;LUMP;2024-05-23 10:29:47.041;2024-05-23
2024-05-23T10:32:46.905Z;LUNCH;Billie Eilish;2024-05-23 10:32:46.905;2024-05-23
2024-05-23T10:35:31.555Z;Fisher Island Sound;Beirut;2024-05-23 10:35:31.555;2024-05-23
2024-05-23T10:39:29.829Z;Rock Pools;Saint Saviour;2024-05-23 10:39:29.829;2024-05-23
2024-05-23T10:42:04.312Z;Down For Fun;Liz Lawrence;2024-05-23 10:42:04.312;2024-05-23
2024-05-23T11:26:32.102Z;Sombaraï;Mathias Duplessy;2024-05-23 11:26:32.102;2024-05-23
2024-05-23T11:29:33.874Z;Flowers;Hanggai;2024-05-23 11:29:33.874;2024-05-23
2024-05-23T11:34:06.052Z;Daglarym;El Pony Pisador;2024-05-23 11:34:06.052;2024-05-23
2024-05-23T11:40:41.070Z;Baka;Outback;2024-05-23 11:40:41.07;2024-05-23
2024-05-23T11:49:13.986Z;Blue Monday;New Order;2024-05-23 11:49:13.986;2024-05-23
2024-05-23T11:52:35.009Z;Banquet;Bloc Party;2024-05-23 11:52:35.009;2024-05-23
2024-05-23T11:55:49.050Z;Lonely Boy;The Black Keys;2024-05-23 11:55:49.05;2024-05-23
2024-05-23T11:59:02.079Z;Last Nite;The Strokes;2024-05-23 11:59:02.079;2024-05-23
2024-05-23T14:16:47.256Z;Feel Good Inc.;Gorillaz;2024-05-23 14:16:47.256;2024-05-23
