played_at;track.name;name;played;day
2024-05-01T09:08:53.360Z;Makso Mitä Makso;Isac Elliot;2024-05-01 09:08:53.36;2024-05-01
2024-05-01T12:20:46.406Z;Jammin' the Blues;Reverent Juke;2024-05-01 12:20:46.406;2024-05-01
2024-05-01T12:23:44.511Z;Big Apple Contest;The Solomon Douglas Swingtet;2024-05-01 12:23:44.511;2024-05-01
2024-05-01T12:25:43.111Z;Burlesque Grotesque;John Rowcroft;2024-05-01 12:25:43.111;2024-05-01
2024-05-01T12:28:21.011Z;Salute To Basie;Sammy Price;2024-05-01 12:28:21.011;2024-05-01
2024-05-01T12:31:07.524Z;Effervescent Blues;Hot Swing Sextet;2024-05-01 12:31:07.524;2024-05-01
2024-05-01T12:34:06.815Z;Slipped Disc;Boilermaker Jazz Band;2024-05-01 12:34:06.815;2024-05-01
2024-05-01T12:36:54.775Z;Swing, Brother, Swing;Brooks Prumo Orchestra;2024-05-01 12:36:54.775;2024-05-01
2024-05-01T12:40:29.262Z;Jive at Five;Reverent Juke;2024-05-01 12:40:29.262;2024-05-01
2024-05-01T12:44:38.607Z;I'll Always Be In Love With You;Boilermaker Jazz Band;2024-05-01 12:44:38.607;2024-05-01
2024-05-01T12:47:57.715Z;Bunny;Hot Swing Sextet;2024-05-01 12:47:57.715;2024-05-01
2024-05-01T12:51:04.933Z;Gettin' In The Groove;Francis Panama And His Savoy Sultans;2024-05-01 12:51:04.933;2024-05-01
2024-05-01T12:54:08.121Z;Woke up Clipped;Hot Swing Sextet;2024-05-01 12:54:08.121;2024-05-01
2024-05-01T12:57:26.782Z;Nothing To Do But Hang With You;Brooks Prumo Orchestra;2024-05-01 12:57:26.782;2024-05-01
2024-05-01T13:01:15.016Z;Hop, Skip And Jump;Engelbert Wrobel;2024-05-01 13:01:15.016;2024-05-01
2024-05-01T13:03:32.509Z;Tango Cubano;John Rowcroft;2024-05-01 13:03:32.509;2024-05-01
2024-05-01T13:06:49.919Z;Pass The Bounce;Brooks Prumo Orchestra;2024-05-01 13:06:49.919;2024-05-01
2024-05-01T13:09:22.909Z;A Tisket, a Tasket - The Best of King of Swing Orchestra - Goodman Recordings Since 1996;King Of Swing Orchestra;2024-05-01 13:09:22.909;2024-05-01
2024-05-01T13:12:21.009Z;Loose Wig;Hot Swing Sextet;2024-05-01 13:12:21.009;2024-05-01
2024-05-01T13:14:56.309Z;Wildwood;Sil Austin;2024-05-01 13:14:56.309;2024-05-01
2024-05-01T13:18:25.596Z;In the Mood - Goodman Version;King Of Swing Orchestra;2024-05-01 13:18:25.596;2024-05-01
2024-05-01T13:22:22.605Z;Precario swing;The Club Swing Band;2024-05-01 13:22:22.605;2024-05-01
2024-05-01T13:25:31.503Z;I've Found a New Baby;The Club Swing Band;2024-05-01 13:25:31.503;2024-05-01
2024-05-01T13:29:16.402Z;Wham!!!;Hot Sugar Band;2024-05-01 13:29:16.402;2024-05-01
2024-05-01T13:32:30.849Z;Woodchopper's Ball;Woody Herman & His Orchestra;2024-05-01 13:32:30.849;2024-05-01
2024-05-01T14:52:47.040Z;Dulce introducción al caos;Extremoduro;2024-05-01 14:52:47.04;2024-05-01
2024-05-01T14:59:14.089Z;Primer movimiento: el sueño;Extremoduro;2024-05-01 14:59:14.089;2024-05-01
2024-05-01T15:11:41.094Z;Segundo movimiento: lo de fuera;Extremoduro;2024-05-01 15:11:41.094;2024-05-01
2024-05-01T15:19:19.102Z;Tercer movimiento: lo de dentro;Extremoduro;2024-05-01 15:19:19.102;2024-05-01
2024-05-01T15:25:08.055Z;Cuarto movimiento: la realidad;Extremoduro;2024-05-01 15:25:08.055;2024-05-01
2024-05-01T15:35:06.014Z;Un Día Es un Día;Statuas d sal;2024-05-01 15:35:06.014;2024-05-01
2024-05-01T15:38:34.074Z;Débora;Statuas d sal;2024-05-01 15:38:34.074;2024-05-01
2024-05-01T15:42:43.081Z;Payaso;Statuas d sal;2024-05-01 15:42:43.081;2024-05-01
2024-05-01T15:45:57.077Z;Amaraica;Statuas d sal;2024-05-01 15:45:57.077;2024-05-01
2024-05-01T15:49:47.086Z;Instru-Mental (Para Sara);Statuas d sal;2024-05-01 15:49:47.086;2024-05-01
2024-05-01T15:55:11.102Z;Balbuceas;Statuas d sal;2024-05-01 15:55:11.102;2024-05-01
2024-05-01T15:59:32.121Z;Fragil - (Catalan);Statuas d sal;2024-05-01 15:59:32.121;2024-05-01
2024-05-01T16:03:41.041Z;Como un Gato Mojado;Statuas d sal;2024-05-01 16:03:41.041;2024-05-01
2024-05-01T16:07:39.061Z;Imbécil;Statuas d sal;2024-05-01 16:07:39.061;2024-05-01
2024-05-01T16:11:19.057Z;Mientras Camino;Statuas d sal;2024-05-01 16:11:19.057;2024-05-01
2024-05-01T16:16:06.048Z;Bruno;Statuas d sal;2024-05-01 16:16:06.048;2024-05-01
2024-05-01T16:21:34.023Z;Tan Lejos Como Aquí Mismo;Statuas d sal;2024-05-01 16:21:34.023;2024-05-01
2024-05-01T17:39:53.683Z;El mundo (feat. Gaby Moreno);Love of Lesbian;2024-05-01 17:39:53.683;2024-05-01
2024-05-01T17:40:26.694Z;Humo;Statuas d sal;2024-05-01 17:40:26.694;2024-05-01
2024-05-01T17:43:20.616Z;Mi danza (feat. Dani de Morón);Fuel Fandango;2024-05-01 17:43:20.616;2024-05-01
2024-05-01T17:46:57.622Z;Copacabana;IZAL;2024-05-01 17:46:57.622;2024-05-01
2024-05-01T17:50:37.817Z;El mundo (feat. Gaby Moreno);Love of Lesbian;2024-05-01 17:50:37.817;2024-05-01
2024-05-01T17:53:01.892Z;No Gires;Varry Brava;2024-05-01 17:53:01.892;2024-05-01
2024-05-01T17:56:35.310Z;En Egipto Se Anda Así;Los Jaguares De La Bahía;2024-05-01 17:56:35.31;2024-05-01
2024-05-01T18:01:12.520Z;Toro;El Columpio Asesino;2024-05-01 18:01:12.52;2024-05-01
2024-05-01T18:59:40.903Z;Te Venero;C. Tangana;2024-05-01 18:59:40.903;2024-05-01
2024-05-01T19:07:35.730Z;Llamando a la tierra (Serenade From the Stars) (Sin enchufe);M-Clan;2024-05-01 19:07:35.73;2024-05-01
2024-05-01T19:11:32.633Z;Guerra y Paz;Zahara;2024-05-01 19:11:32.633;2024-05-01
2024-05-01T19:14:33.066Z;Mon Amour - Remix;zzoilo;2024-05-01 19:14:33.066;2024-05-01
2024-05-01T19:19:16.272Z;Lucha De Gigantes;Love of Lesbian;2024-05-01 19:19:16.272;2024-05-01
2024-05-01T19:21:45.948Z;Tuyo;Zahara;2024-05-01 19:21:45.948;2024-05-01
2024-05-01T19:26:49.288Z;Ser Brigada;León Benavente;2024-05-01 19:26:49.288;2024-05-01
2024-05-01T19:30:40.554Z;Salvaje;Fuel Fandango;2024-05-01 19:30:40.554;2024-05-01
2024-05-01T19:33:40.742Z;Mis Aires;Travis Birds;2024-05-01 19:33:40.742;2024-05-01
2024-05-01T19:36:45.772Z;De Momento Abril;La Bien Querida;2024-05-01 19:36:45.772;2024-05-01
2024-05-01T19:41:46.573Z;La vida moderna (feat. Love of Lesbian);Veintiuno;2024-05-01 19:41:46.573;2024-05-01
2024-05-01T19:43:17.072Z;Mi Niño No Quiere Dormir;Niños Mutantes;2024-05-01 19:43:17.072;2024-05-01
2024-05-01T19:46:54.563Z;De la Cueva a los Olivos;Queralt Lahoz;2024-05-01 19:46:54.563;2024-05-01
2024-05-01T19:48:03.967Z;dentro;Valeria Castro;2024-05-01 19:48:03.967;2024-05-01
2024-05-01T19:51:09.570Z;Chavela;Malva Vela;2024-05-01 19:51:09.57;2024-05-01
2024-05-01T19:53:47.214Z;Antigua Pero Moderna;Novedades Carminha;2024-05-01 19:53:47.214;2024-05-01
2024-05-01T19:58:36.867Z;La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo;IZAL;2024-05-01 19:58:36.867;2024-05-01
2024-05-01T20:00:19.670Z;Princesa Mononoke - En Acústico;Mi Hermano y Yo;2024-05-01 20:00:19.67;2024-05-01
