played_at;track.name;name;played;day
2024-11-26T07:25:51.022Z;Mä haluun olla hippi;Asa;2024-11-26 07:25:51.022;2024-11-26
2024-11-26T07:29:48.126Z;Telepatiaa;J. Karjalainen Yhtyeineen;2024-11-26 07:29:48.126;2024-11-26
2024-11-26T07:34:16.574Z;Pojat teki soppaa;Asa;2024-11-26 07:34:16.574;2024-11-26
2024-11-26T07:38:02.229Z;Muistan sen niin;Saimaa;2024-11-26 07:38:02.229;2024-11-26
2024-11-26T07:41:48.923Z;16 kilsaa Kontulaan;Notkea Rotta;2024-11-26 07:41:48.923;2024-11-26
2024-11-26T07:45:02.222Z;Välikuolema;Käärijä;2024-11-26 07:45:02.222;2024-11-26
2024-11-26T07:48:56.085Z;Sami tosi isot imas;Pyhimys;2024-11-26 07:48:56.085;2024-11-26
2024-11-26T07:52:20.865Z;Aivan sama mulle mä oon onnellinen;Pepe Willberg;2024-11-26 07:52:20.865;2024-11-26
2024-11-26T07:59:14.243Z;Come On-A-My House;Big Kahuna and the Copa Cat Pack;2024-11-26 07:59:14.243;2024-11-26
2024-11-26T08:03:51.950Z;Calle Luna Calle Sol;Willie Colón;2024-11-26 08:03:51.95;2024-11-26
2024-11-26T08:07:23.361Z;Abran Paso;Ismael Miranda;2024-11-26 08:07:23.361;2024-11-26
2024-11-26T08:12:52.567Z;El Día De Mi Suerte;Willie Colón;2024-11-26 08:12:52.567;2024-11-26
2024-11-26T08:16:46.977Z;Tu Loco Loco Y Yo Tranquilo;Roberto Roena Y Su Apollo Sound;2024-11-26 08:16:46.977;2024-11-26
2024-11-26T08:21:10.152Z;El Todopoderoso;Héctor Lavoe;2024-11-26 08:21:10.152;2024-11-26
2024-11-26T14:14:09.731Z;Gin For Xmas;George Gee And The Jump Jivin' Wailers;2024-11-26 14:14:09.731;2024-11-26
2024-11-26T14:20:20.056Z;Shorty George;George Gee And The Jump Jivin' Wailers;2024-11-26 14:20:20.056;2024-11-26
2024-11-26T14:23:52.761Z;Sent For You Yesterday;George Gee And The Jump Jivin' Wailers;2024-11-26 14:23:52.761;2024-11-26
2024-11-26T14:27:00.986Z;Down South Camp Meeting;George Gee And The Jump Jivin' Wailers;2024-11-26 14:27:00.986;2024-11-26
2024-11-26T14:30:09.052Z;If Dreams Come True;George Gee And The Jump Jivin' Wailers;2024-11-26 14:30:09.052;2024-11-26
2024-11-26T14:32:13.395Z;Ché Ché Colé;Willie Colón;2024-11-26 14:32:13.395;2024-11-26
2024-11-26T14:34:52.504Z;Acuyuye;Johnny Pacheco;2024-11-26 14:34:52.504;2024-11-26
2024-11-26T14:39:25.265Z;Lo Atará la Arache;Ricardo \Richie\ Ray;2024-11-26 14:39:25.265;2024-11-26
2024-11-26T14:46:20.492Z;El Gran Varón;Willie Colón;2024-11-26 14:46:20.492;2024-11-26
2024-11-26T14:49:08.106Z;Tremendo Rumbón;Joe Cuba;2024-11-26 14:49:08.106;2024-11-26
2024-11-26T14:53:00.208Z;Que Rico Boogaloo;La-33;2024-11-26 14:53:00.208;2024-11-26
2024-11-26T19:18:46.502Z;Eso Se Baila Así;Willie Colón;2024-11-26 19:18:46.502;2024-11-26
2024-11-26T19:24:21.094Z;La Murga;Willie Colón;2024-11-26 19:24:21.094;2024-11-26
2024-11-26T19:42:05.680Z;Agúzate;Ricardo \Richie\ Ray;2024-11-26 19:42:05.68;2024-11-26
