played_at;track.name;name;played;day
2024-01-15T07:06:31.472Z;Beautiful People (Stay High);The Black Keys;2024-01-15 07:06:31.472;2024-01-15
2024-01-15T07:09:29.656Z;Lo/Hi;The Black Keys;2024-01-15 07:09:29.656;2024-01-15
2024-01-15T07:11:46.411Z;Come Out and Play;The Rollin' Deep;2024-01-15 07:11:46.411;2024-01-15
2024-01-15T07:18:01.390Z;Fever;The Black Keys;2024-01-15 07:18:01.39;2024-01-15
2024-01-15T07:20:27.444Z;Dummy;Portugal. The Man;2024-01-15 07:20:27.444;2024-01-15
2024-01-15T07:23:45.978Z;...and the Restless;Wicked Lights;2024-01-15 07:23:45.978;2024-01-15
2024-01-15T07:26:07.033Z;Cool, Calm & Collected;GANGS OF KIN;2024-01-15 07:26:07.033;2024-01-15
2024-01-15T07:38:57.988Z;Sunshine;The Arcs;2024-01-15 07:38:57.988;2024-01-15
2024-01-15T08:17:43.086Z;Funnel Of Love;Wanda Jackson;2024-01-15 08:17:43.086;2024-01-15
2024-01-15T08:21:31.043Z;When I Get Low I Get High;The Hot Sardines;2024-01-15 08:21:31.043;2024-01-15
2024-01-15T08:25:26.084Z;No Me Toques Mal - Acústico;Sesiones De la Cuadra;2024-01-15 08:25:26.084;2024-01-15
2024-01-15T08:29:17.088Z;No puedo quitar mis ojos de ti;Tucara;2024-01-15 08:29:17.088;2024-01-15
2024-01-15T08:43:19.057Z;I Will Survive;CAKE;2024-01-15 08:43:19.057;2024-01-15
2024-01-15T08:46:15.232Z;Les Champs-Elysées;Joe Dassin;2024-01-15 08:46:15.232;2024-01-15
2024-01-15T08:49:11.046Z;SloMo;Chanel;2024-01-15 08:49:11.046;2024-01-15
2024-01-15T08:52:34.062Z;Le temps est bon;Bon Entendeur;2024-01-15 08:52:34.062;2024-01-15
2024-01-15T08:54:43.006Z;Everyday;Buddy Holly;2024-01-15 08:54:43.006;2024-01-15
2024-01-15T08:58:39.969Z;No Roots;Alice Merton;2024-01-15 08:58:39.969;2024-01-15
2024-01-15T09:02:16.080Z;Mañanita;Depedro;2024-01-15 09:02:16.08;2024-01-15
2024-01-15T09:05:47.918Z;In the Summertime;Mungo Jerry;2024-01-15 09:05:47.918;2024-01-15
2024-01-15T09:16:42.259Z;Common People - Full Length Version;Pulp;2024-01-15 09:16:42.259;2024-01-15
2024-01-15T09:16:54.436Z;Disco 2000;Pulp;2024-01-15 09:16:54.436;2024-01-15
2024-01-15T09:36:19.089Z;Caravan;Adrian Cunningham;2024-01-15 09:36:19.089;2024-01-15
2024-01-15T12:36:59.510Z;Pretty Eyed Baby;The Coquette Jazz Band;2024-01-15 12:36:59.51;2024-01-15
2024-01-15T12:39:50.083Z;Shorty George;George Gee And The Jump Jivin' Wailers;2024-01-15 12:39:50.083;2024-01-15
2024-01-15T12:42:15.084Z;24 Robbers;Meschiya Lake and The Little Big Horns;2024-01-15 12:42:15.084;2024-01-15
2024-01-15T12:44:41.002Z;Der treue Husar;King Of Swing Orchestra;2024-01-15 12:44:41.002;2024-01-15
2024-01-15T12:47:37.048Z;Puttin' On The Ritz;George Gee And The Jump Jivin' Wailers;2024-01-15 12:47:37.048;2024-01-15
2024-01-15T12:52:04.107Z;Blues My Naughty Sweetie Gives to Me;Gentlemen & Gangsters;2024-01-15 12:52:04.107;2024-01-15
2024-01-15T12:54:41.037Z;Black Market Stuff;Hot Swing Sextet;2024-01-15 12:54:41.037;2024-01-15
2024-01-15T12:59:12.077Z;Forty Days & Forty Nights;The Blue Vipers Of Brooklyn;2024-01-15 12:59:12.077;2024-01-15
2024-01-15T13:02:10.087Z;Bottom's Up;Swing Shouters;2024-01-15 13:02:10.087;2024-01-15
2024-01-15T13:06:07.044Z;Always Got a Home;California Feetwarmers;2024-01-15 13:06:07.044;2024-01-15
2024-01-15T13:35:05.053Z;Shorty;Bun-Jon & The Big Jive;2024-01-15 13:35:05.053;2024-01-15
2024-01-15T15:15:39.357Z;Los Perros;Arde Bogotá;2024-01-15 15:15:39.357;2024-01-15
2024-01-15T15:19:04.108Z;Qué Vida Tan Dura;Arde Bogotá;2024-01-15 15:19:04.108;2024-01-15
2024-01-15T15:36:06.272Z;A Tisket, a Tasket - The Best of King of Swing Orchestra - Goodman Recordings Since 1996;King Of Swing Orchestra;2024-01-15 15:36:06.272;2024-01-15
2024-01-15T15:37:54.377Z;Abajo;Arde Bogotá;2024-01-15 15:37:54.377;2024-01-15
2024-01-15T15:42:18.336Z;Flor de la Mancha;Arde Bogotá;2024-01-15 15:42:18.336;2024-01-15
2024-01-15T15:45:36.920Z;Millennial;Arde Bogotá;2024-01-15 15:45:36.92;2024-01-15
2024-01-15T15:48:55.970Z;Tan Alto Como Tus Dudas;Arde Bogotá;2024-01-15 15:48:55.97;2024-01-15
2024-01-15T15:52:28.925Z;Te Van a Hacer Cambiar;Arde Bogotá;2024-01-15 15:52:28.925;2024-01-15
2024-01-15T15:55:58.170Z;Besos y Animales;Arde Bogotá;2024-01-15 15:55:58.17;2024-01-15
2024-01-15T19:27:43.280Z;Tijeras;Arde Bogotá;2024-01-15 19:27:43.28;2024-01-15
2024-01-15T19:32:07.322Z;La Salvación;Arde Bogotá;2024-01-15 19:32:07.322;2024-01-15
2024-01-15T19:35:17.628Z;El Beso;Arde Bogotá;2024-01-15 19:35:17.628;2024-01-15
2024-01-15T19:38:47.078Z;Clávame tus Palabras;Arde Bogotá;2024-01-15 19:38:47.078;2024-01-15
2024-01-15T19:44:22.200Z;Sin Vergüenza;Arde Bogotá;2024-01-15 19:44:22.2;2024-01-15
2024-01-15T19:48:00.483Z;Cariño;Arde Bogotá;2024-01-15 19:48:00.483;2024-01-15
2024-01-15T19:50:40.702Z;Nuestros Pecados;Arde Bogotá;2024-01-15 19:50:40.702;2024-01-15
2024-01-15T19:53:21.789Z;Mi Carro;Arde Bogotá;2024-01-15 19:53:21.789;2024-01-15
2024-01-15T19:57:14.233Z;Exoplaneta;Arde Bogotá;2024-01-15 19:57:14.233;2024-01-15
2024-01-15T20:02:42.492Z;Martes;Carlos Zambrana;2024-01-15 20:02:42.492;2024-01-15
2024-01-15T20:05:46.251Z;Versión Original;alberto.vela;2024-01-15 20:05:46.251;2024-01-15
2024-01-15T20:08:30.286Z;La Ciudad;Carlos Zambrana;2024-01-15 20:08:30.286;2024-01-15
2024-01-15T20:11:49.781Z;Cierra al Salir;Nunatak;2024-01-15 20:11:49.781;2024-01-15
2024-01-15T20:14:42.091Z;Droga y Medicina;Sissy;2024-01-15 20:14:42.091;2024-01-15
2024-01-15T20:17:50.130Z;Espiral;Yarea;2024-01-15 20:17:50.13;2024-01-15
2024-01-15T20:19:22.981Z;Puzzle (feat. Ruben Albarran);Fernando Milagros;2024-01-15 20:19:22.981;2024-01-15
2024-01-15T20:42:23.395Z;Solo;Brief Moments;2024-01-15 20:42:23.395;2024-01-15
2024-01-15T20:45:32.571Z;Eventide;Månvarv;2024-01-15 20:45:32.571;2024-01-15
2024-01-15T20:47:42.203Z;Sólestur;Elsa Gudmundsdottir;2024-01-15 20:47:42.203;2024-01-15
2024-01-15T20:50:41.802Z;Transparency;Adam Waldau;2024-01-15 20:50:41.802;2024-01-15
2024-01-15T20:53:29.488Z;Delicate Silence;Alva Adler;2024-01-15 20:53:29.488;2024-01-15
2024-01-15T20:54:12.948Z;Eleni;Carwyn;2024-01-15 20:54:12.948;2024-01-15
