played_at;track.name;name;played;day
2023-08-18T06:01:29.653Z;Chinches;Amatria;2023-08-18 06:01:29.653;2023-08-18
2023-08-18T06:05:08.483Z;berlin U5;Zahara;2023-08-18 06:05:08.483;2023-08-18
2023-08-18T06:08:17.640Z;Copacabana;IZAL;2023-08-18 06:08:17.64;2023-08-18
2023-08-18T06:11:15.550Z;Bien por Ti;Viva Suecia;2023-08-18 06:11:15.55;2023-08-18
2023-08-18T06:15:02.390Z;Wicked;Cycle;2023-08-18 06:15:02.39;2023-08-18
2023-08-18T06:17:55.539Z;Siento por Ciento;Cardellino;2023-08-18 06:17:55.539;2023-08-18
2023-08-18T06:22:42.550Z;La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo;IZAL;2023-08-18 06:22:42.55;2023-08-18
2023-08-18T06:25:50.634Z;Mira cómo vuelo;Miss Caffeina;2023-08-18 06:25:50.634;2023-08-18
2023-08-18T06:29:36.470Z;Dímelo;Marc Anthony;2023-08-18 06:29:36.47;2023-08-18
2023-08-18T06:38:00.470Z;Pausa - En directo;IZAL;2023-08-18 06:38:00.47;2023-08-18
2023-08-18T06:40:34.535Z;Dolerme (Don't Hurt Me);EJ Marais;2023-08-18 06:40:34.535;2023-08-18
2023-08-18T06:43:35.276Z;¡Oh, Algoritmo! (feat. Noga Erez);Jorge Drexler;2023-08-18 06:43:35.276;2023-08-18
2023-08-18T06:46:59.531Z;La vida moderna (feat. Love of Lesbian);Veintiuno;2023-08-18 06:46:59.531;2023-08-18
2023-08-18T06:49:34.705Z;Aunque no sea conmigo;Bunbury;2023-08-18 06:49:34.705;2023-08-18
2023-08-18T07:43:26.971Z;One;U2;2023-08-18 07:43:26.971;2023-08-18
2023-08-18T07:47:23.124Z;Somewhere Only We Know;Keane;2023-08-18 07:47:23.124;2023-08-18
2023-08-18T07:51:09.085Z;I Miss You;blink-182;2023-08-18 07:51:09.085;2023-08-18
2023-08-18T07:54:16.811Z;Are You Still Having Fun?;Eagle-Eye Cherry;2023-08-18 07:54:16.811;2023-08-18
2023-08-18T07:58:35.169Z;She Will Be Loved - Radio Mix;Maroon 5;2023-08-18 07:58:35.169;2023-08-18
2023-08-18T08:03:06.014Z;Where Is The Love?;Black Eyed Peas;2023-08-18 08:03:06.014;2023-08-18
2023-08-18T08:21:19.180Z;I'm Yours;Jason Mraz;2023-08-18 08:21:19.18;2023-08-18
2023-08-18T08:27:11.372Z;High;Lighthouse Family;2023-08-18 08:27:11.372;2023-08-18
2023-08-18T08:29:54.410Z;There She Goes;Sixpence None The Richer;2023-08-18 08:29:54.41;2023-08-18
2023-08-18T08:33:36.102Z;Wherever You Will Go;The Calling;2023-08-18 08:33:36.102;2023-08-18
2023-08-18T08:38:08.281Z;Happy Ending;MIKA;2023-08-18 08:38:08.281;2023-08-18
2023-08-18T14:38:57.651Z;Embryo;Hot Swing Sextet;2023-08-18 14:38:57.651;2023-08-18
2023-08-18T17:58:19.499Z;Pausa - En directo;IZAL;2023-08-18 17:58:19.499;2023-08-18
2023-08-18T18:01:24.558Z;Ever Fallen in Love;Nouvelle Vague;2023-08-18 18:01:24.558;2023-08-18
2023-08-18T18:07:29.607Z;Love Me Or Leave Me;Nina Simone;2023-08-18 18:07:29.607;2023-08-18
2023-08-18T18:09:38.598Z;Tainted Love - Single Version;Gloria Jones;2023-08-18 18:09:38.598;2023-08-18
2023-08-18T18:12:36.576Z;It's Not Unusual;Tom Jones;2023-08-18 18:12:36.576;2023-08-18
2023-08-18T18:15:22.425Z;It's A Man's, Man's, Man's World;James Brown & The Famous Flames;2023-08-18 18:15:22.425;2023-08-18
2023-08-18T18:17:47.616Z;Mood Indigo;Nina Simone;2023-08-18 18:17:47.616;2023-08-18
2023-08-18T18:19:47.705Z;Grandma's Hands;Bill Withers;2023-08-18 18:19:47.705;2023-08-18
2023-08-18T18:20:05.305Z;Boxes - Acoustic;The Goo Goo Dolls;2023-08-18 18:20:05.305;2023-08-18
2023-08-18T18:21:34.344Z;You Never Can Tell;Chuck Berry;2023-08-18 18:21:34.344;2023-08-18
2023-08-18T20:01:43.524Z;Embryo;Hot Swing Sextet;2023-08-18 20:01:43.524;2023-08-18
2023-08-18T20:05:09.650Z;Shake, Rattle 'N Roll (Afternoon of a Moax);Charlie Barnet;2023-08-18 20:05:09.65;2023-08-18
2023-08-18T20:08:16.642Z;Black Coffee;The Club Swing Band;2023-08-18 20:08:16.642;2023-08-18
2023-08-18T20:11:16.575Z;Wham;Johnny Hodges & His Orchestra;2023-08-18 20:11:16.575;2023-08-18
2023-08-18T20:14:12.554Z;Big Apple Contest;The Solomon Douglas Swingtet;2023-08-18 20:14:12.554;2023-08-18
