played_at;track.name;name;played;day
2025-03-11T08:35:33.523Z;All I Wanna Do;Sheryl Crow;2025-03-11 08:35:33.523;2025-03-11
2025-03-11T08:38:34.620Z;Cheerleader (Felix Jaehn Remix) - Radio Edit;OMI;2025-03-11 08:38:34.62;2025-03-11
2025-03-11T08:42:27.816Z;Dancing in the Moonlight;Toploader;2025-03-11 08:42:27.816;2025-03-11
2025-03-11T08:46:28.991Z;Stay;Rihanna;2025-03-11 08:46:28.991;2025-03-11
2025-03-11T08:50:42.364Z;Bad Day;Daniel Powter;2025-03-11 08:50:42.364;2025-03-11
2025-03-11T08:55:20.003Z;Truly Madly Deeply;Savage Garden;2025-03-11 08:55:20.003;2025-03-11
2025-03-11T08:58:40.650Z;Blinding Lights;The Weeknd;2025-03-11 08:58:40.65;2025-03-11
2025-03-11T09:03:16.543Z;Don't Go Breaking My Heart;Elton John;2025-03-11 09:03:16.543;2025-03-11
2025-03-11T09:07:17.258Z;Material Girl;Madonna;2025-03-11 09:07:17.258;2025-03-11
2025-03-11T09:11:38.022Z;Dancing On My Own;Calum Scott;2025-03-11 09:11:38.022;2025-03-11
2025-03-11T09:15:14.177Z;Can't Fight The Moonlight;LeAnn Rimes;2025-03-11 09:15:14.177;2025-03-11
2025-03-11T09:18:55.236Z;Best of My Love;The Emotions;2025-03-11 09:18:55.236;2025-03-11
2025-03-11T09:24:11.745Z;Fame;Irene Cara;2025-03-11 09:24:11.745;2025-03-11
2025-03-11T09:28:31.529Z;Unwritten;Natasha Bedingfield;2025-03-11 09:28:31.529;2025-03-11
2025-03-11T09:32:35.622Z;En Busca Del Fuego;Ciudad Jara;2025-03-11 09:32:35.622;2025-03-11
2025-03-11T09:32:51.595Z;En Busca Del Fuego;Ciudad Jara;2025-03-11 09:32:51.595;2025-03-11
2025-03-11T09:32:56.790Z;How Bizarre;OMC;2025-03-11 09:32:56.79;2025-03-11
2025-03-11T09:35:56.558Z;No Gires;Varry Brava;2025-03-11 09:35:56.558;2025-03-11
2025-03-11T09:46:02.603Z;Midriff;Duke Ellington;2025-03-11 09:46:02.603;2025-03-11
2025-03-11T09:50:19.143Z;Say It (Over And Over Again);John Coltrane Quartet;2025-03-11 09:50:19.143;2025-03-11
2025-03-11T09:54:58.929Z;St. Thomas;Sonny Rollins;2025-03-11 09:54:58.929;2025-03-11
2025-03-11T09:58:57.576Z;Prelude To A Kiss;Bobby Timmons;2025-03-11 09:58:57.576;2025-03-11
2025-03-11T10:04:53.862Z;Black Beauty;Duke Ellington;2025-03-11 10:04:53.862;2025-03-11
2025-03-11T10:07:53.862Z;Satin Doll;Duke Ellington;2025-03-11 10:07:53.862;2025-03-11
2025-03-11T10:11:49.561Z;Moonglow;Benny Goodman Sextet;2025-03-11 10:11:49.561;2025-03-11
2025-03-11T10:28:38.076Z;Moanin';Bobby Timmons;2025-03-11 10:28:38.076;2025-03-11
2025-03-11T12:23:43.655Z;La Malanga;Eddie Palmieri;2025-03-11 12:23:43.655;2025-03-11
2025-03-11T12:26:20.023Z;Vitamina;Noro Morales;2025-03-11 12:26:20.023;2025-03-11
2025-03-11T12:43:02.549Z;Revolucionando;New Swing Sextet;2025-03-11 12:43:02.549;2025-03-11
2025-03-11T13:33:12.005Z;En Casa De Pepe;Mon Rivera;2025-03-11 13:33:12.005;2025-03-11
2025-03-11T13:36:29.763Z;Guajira Y Tambo;Ray Barretto;2025-03-11 13:36:29.763;2025-03-11
2025-03-11T13:43:37.130Z;Vámonos Pa'l Monte;Eddie Palmieri;2025-03-11 13:43:37.13;2025-03-11
2025-03-11T13:45:52.536Z;Pachanga Con La Playa;La Playa Sextet;2025-03-11 13:45:52.536;2025-03-11
2025-03-11T13:48:16.835Z;Mi Guajira;Noro Morales;2025-03-11 13:48:16.835;2025-03-11
2025-03-11T13:51:19.911Z;Cataño;Justo Betancourt;2025-03-11 13:51:19.911;2025-03-11
2025-03-11T13:54:18.033Z;Lluvia con Nieve;Mon Rivera;2025-03-11 13:54:18.033;2025-03-11
2025-03-11T13:57:47.997Z;Ay Qué Rico;Eddie Palmieri;2025-03-11 13:57:47.997;2025-03-11
2025-03-11T14:01:25.851Z;Tíbiri Tábara;Sierra Maestra;2025-03-11 14:01:25.851;2025-03-11
2025-03-11T14:10:10.172Z;Indestructible;Ray Barretto;2025-03-11 14:10:10.172;2025-03-11
2025-03-11T14:12:49.475Z;Mississippi Mambo;Noro Morales;2025-03-11 14:12:49.475;2025-03-11
2025-03-11T14:15:48.990Z;El Tiroteo;New Swing Sextet;2025-03-11 14:15:48.99;2025-03-11
2025-03-11T16:04:29.275Z;Sleepyhead 2025;Passion Pit;2025-03-11 16:04:29.275;2025-03-11
2025-03-11T16:09:20.185Z;Espresso;Warm & Cold;2025-03-11 16:09:20.185;2025-03-11
2025-03-11T16:10:00.278Z;Muñeca;Eddie Palmieri;2025-03-11 16:10:00.278;2025-03-11
2025-03-11T16:22:36.455Z;Sinnerman - Sofi Tukker Remix;Nina Simone;2025-03-11 16:22:36.455;2025-03-11
2025-03-11T16:33:22.394Z;I'm Beginning to See the Light;Gentlemen & Gangsters;2025-03-11 16:33:22.394;2025-03-11
2025-03-11T16:45:08.265Z;I Can't Give You Anything but Love;Naomi & Her Handsome Devils;2025-03-11 16:45:08.265;2025-03-11
2025-03-11T16:50:16.166Z;Loose Wig;Hot Swing Sextet;2025-03-11 16:50:16.166;2025-03-11
