played_at;track.name;name;played;day
2025-06-29T14:23:44.857Z;Picadillo;Cal Tjader;2025-06-29 14:23:44.857;2025-06-29
2025-06-29T14:55:03.132Z;Right Here, Right Now;Fatboy Slim;2025-06-29 14:55:03.132;2025-06-29
2025-06-29T14:57:53.173Z;All Night;Parov Stelar;2025-06-29 14:57:53.173;2025-06-29
2025-06-29T15:02:29.156Z;Cantaloop (Flip Fantasia);Us3;2025-06-29 15:02:29.156;2025-06-29
2025-06-29T15:18:16.317Z;Prelude Ala Cha Cha;Woody Herman;2025-06-29 15:18:16.317;2025-06-29
2025-06-29T15:20:54.853Z;Mona Lisa;Rayelle;2025-06-29 15:20:54.853;2025-06-29
2025-06-29T15:27:25.163Z;Left Hand Free;alt-J;2025-06-29 15:27:25.163;2025-06-29
2025-06-29T15:31:47.672Z;Island In The Sun;Weezer;2025-06-29 15:31:47.672;2025-06-29
2025-06-29T15:34:45.211Z;This Head I Hold;Electric Guest;2025-06-29 15:34:45.211;2025-06-29
2025-06-29T15:38:28.180Z;No You Girls;Franz Ferdinand;2025-06-29 15:38:28.18;2025-06-29
2025-06-29T15:51:21.120Z;Sultans Of Swing;Dire Straits;2025-06-29 15:51:21.12;2025-06-29
2025-06-29T15:54:49.920Z;Riptide;Vance Joy;2025-06-29 15:54:49.92;2025-06-29
2025-06-29T16:00:14.473Z;Shape of You (feat. Zion & Lennox) - Latin Remix;Ed Sheeran;2025-06-29 16:00:14.473;2025-06-29
2025-06-29T16:10:05.057Z;Feel It Still;Portugal. The Man;2025-06-29 16:10:05.057;2025-06-29
2025-06-29T16:17:37.341Z;Stayin' Alive - From \Saturday Night Fever\ Soundtrack;Bee Gees;2025-06-29 16:17:37.341;2025-06-29
2025-06-29T16:23:00.600Z;Effervescent Blues;Hot Swing Sextet;2025-06-29 16:23:00.6;2025-06-29
2025-06-29T16:26:48.551Z;Savoy Blip;Jonathan Stout and his Campus Five;2025-06-29 16:26:48.551;2025-06-29
2025-06-29T16:57:34.538Z;I Can't Believe You're In Love With Me;Jonathan Stout and his Campus Five;2025-06-29 16:57:34.538;2025-06-29
2025-06-29T18:58:21.371Z;Olen odottanut kärsivällisesti;Pyhimys;2025-06-29 18:58:21.371;2025-06-29
