played_at;track.name;name;played;day
2024-01-20T08:10:30.243Z;No Sé Com T´ho Fas;Els Amics De Les Arts;2024-01-20 08:10:30.243;2024-01-20
2024-01-20T08:14:30.288Z;Serem Ocells;Oques Grasses;2024-01-20 08:14:30.288;2024-01-20
2024-01-20T08:17:06.026Z;La Meva Nena;Figa Flawas;2024-01-20 08:17:06.026;2024-01-20
2024-01-20T09:37:04.979Z;La Tabarra;Figa Flawas;2024-01-20 09:37:04.979;2024-01-20
2024-01-20T09:39:24.285Z;MUSSEGU;Figa Flawas;2024-01-20 09:39:24.285;2024-01-20
2024-01-20T09:42:58.169Z;Qui més estima;Mishima;2024-01-20 09:42:58.169;2024-01-20
2024-01-20T09:45:26.799Z;La cançó;Socunbohemio;2024-01-20 09:45:26.799;2024-01-20
2024-01-20T09:49:11.273Z;Coti x Coti;The Tyets;2024-01-20 09:49:11.273;2024-01-20
2024-01-20T09:52:20.579Z;La del Futbol;ZOO;2024-01-20 09:52:20.579;2024-01-20
2024-01-20T09:56:01.104Z;Petar-ho;Oques Grasses;2024-01-20 09:56:01.104;2024-01-20
2024-01-20T10:00:22.756Z;Pull Up;Andana;2024-01-20 10:00:22.756;2024-01-20
2024-01-20T10:02:17.689Z;Aquest cop sí;Pau Vallvé;2024-01-20 10:02:17.689;2024-01-20
2024-01-20T10:06:15.146Z;Aquí tens el meu braç;Manel;2024-01-20 10:06:15.146;2024-01-20
2024-01-20T10:09:49.246Z;Ànima de Corall;Guillem Ramisa;2024-01-20 10:09:49.246;2024-01-20
2024-01-20T10:13:19.423Z;La Nit Sembla Que Serà Nostra;Els Amics De Les Arts;2024-01-20 10:13:19.423;2024-01-20
2024-01-20T10:17:06.695Z;Abraça'm;Strombers;2024-01-20 10:17:06.695;2024-01-20
2024-01-20T23:05:54.986Z;Dulcito e Coco;Vicente Garcia;2024-01-20 23:05:54.986;2024-01-20
2024-01-20T23:08:29.427Z;Tocarte;Jorge Drexler;2024-01-20 23:08:29.427;2024-01-20
2024-01-20T23:11:50.428Z;Grecia;Elsa y Elmar;2024-01-20 23:11:50.428;2024-01-20
2024-01-20T23:15:31.027Z;San Bá;Vicente Garcia;2024-01-20 23:15:31.027;2024-01-20
2024-01-20T23:19:08.861Z;Todo se transforma;Jorge Drexler;2024-01-20 23:19:08.861;2024-01-20
2024-01-20T23:22:47.466Z;Costa Rica;Daniela Spalla;2024-01-20 23:22:47.466;2024-01-20
2024-01-20T23:26:24.431Z;Chachachá;Jósean Log;2024-01-20 23:26:24.431;2024-01-20
