played_at;track.name;name;played;day
2023-08-25T06:09:46.424Z;MONTERO (Call Me By Your Name);Lil Nas X;2023-08-25 06:09:46.424;2023-08-25
2023-08-25T06:13:06.610Z;Moves Like Jagger - Studio Recording From \The Voice\ Performance;Maroon 5;2023-08-25 06:13:06.61;2023-08-25
2023-08-25T06:15:40.636Z;Light It Up (feat. Nyla & Fuse ODG) [Remix];Major Lazer;2023-08-25 06:15:40.636;2023-08-25
2023-08-25T06:18:18.477Z;Intoxicated - Radio Edit;Martin Solveig;2023-08-25 06:18:18.477;2023-08-25
2023-08-25T06:22:36.407Z;Born This Way;Lady Gaga;2023-08-25 06:22:36.407;2023-08-25
2023-08-25T06:26:02.520Z;Shivers;Ed Sheeran;2023-08-25 06:26:02.52;2023-08-25
2023-08-25T06:28:43.594Z;Freedom;Pharrell Williams;2023-08-25 06:28:43.594;2023-08-25
2023-08-25T06:33:26.477Z;Love Again;Dua Lipa;2023-08-25 06:33:26.477;2023-08-25
2023-08-25T06:36:15.613Z;Call on Me - Radio Mix;Eric Prydz;2023-08-25 06:36:15.613;2023-08-25
2023-08-25T06:39:28.658Z;THATS WHAT I WANT;Lil Nas X;2023-08-25 06:39:28.658;2023-08-25
2023-08-25T06:42:16.458Z;Prisoner (feat. Dua Lipa);Miley Cyrus;2023-08-25 06:42:16.458;2023-08-25
2023-08-25T06:45:45.480Z;Everybody (Radio Edit);Martin Solveig;2023-08-25 06:45:45.48;2023-08-25
2023-08-25T06:49:28.500Z;Hello - Radio Edit;Martin Solveig;2023-08-25 06:49:28.5;2023-08-25
2023-08-25T06:53:02.624Z;Potion (with Dua Lipa & Young Thug);Calvin Harris;2023-08-25 06:53:02.624;2023-08-25
2023-08-25T06:57:19.495Z;Can't Hold Us (feat. Ray Dalton);Macklemore & Ryan Lewis;2023-08-25 06:57:19.495;2023-08-25
2023-08-25T07:06:22.028Z;Myrskyluodon Maija;Saimaa;2023-08-25 07:06:22.028;2023-08-25
2023-08-25T10:23:48.103Z;Matka mielen ytimeen;Saimaa;2023-08-25 10:23:48.103;2023-08-25
2023-08-25T10:33:05.031Z;Myrskyluodon Maija;Saimaa;2023-08-25 10:33:05.031;2023-08-25
2023-08-25T10:38:23.086Z;Per Vers runoilija;Saimaa;2023-08-25 10:38:23.086;2023-08-25
2023-08-25T11:00:02.075Z;Cristo Redentor;Saimaa;2023-08-25 11:00:02.075;2023-08-25
