played_at;track.name;name;played;day
2024-07-14T12:08:56.438Z;Salvaje;Fuel Fandango;2024-07-14 12:08:56.438;2024-07-14
2024-07-14T12:15:37.512Z;Copenhague;Vetusta Morla;2024-07-14 12:15:37.512;2024-07-14
2024-07-14T12:25:01.305Z;Como el viento;Depedro;2024-07-14 12:25:01.305;2024-07-14
2024-07-14T12:29:31.903Z;Silencio;Fuel Fandango;2024-07-14 12:29:31.903;2024-07-14
2024-07-14T12:30:01.890Z;Kympin uutinen;Pyhimys;2024-07-14 12:30:01.89;2024-07-14
2024-07-14T12:33:22.802Z;Noche Oscura (feat. Leiva);Depedro;2024-07-14 12:33:22.802;2024-07-14
2024-07-14T12:36:05.508Z;Quiero mucho más;Colectivo Panamera;2024-07-14 12:36:05.508;2024-07-14
2024-07-14T12:40:14.862Z;El Baile;IZAL;2024-07-14 12:40:14.862;2024-07-14
2024-07-14T12:43:48.076Z;Agua y Mezcal;Guitarricadelafuente;2024-07-14 12:43:48.076;2024-07-14
2024-07-14T12:48:09.493Z;Anything You Want - Not That;Belleruche;2024-07-14 12:48:09.493;2024-07-14
2024-07-14T12:54:40.902Z;Caterpillar (feat. Eminem & King Green);Royce Da 5'9\;2024-07-14 12:54:40.902;2024-07-14
2024-07-14T12:59:26.209Z;Full Clip;Gang Starr;2024-07-14 12:59:26.209;2024-07-14
2024-07-14T13:21:05.589Z;Pa' Mantener Tradición;Jimmy Bosch;2024-07-14 13:21:05.589;2024-07-14
2024-07-14T13:46:15.130Z;You Got to Pay;Le Dancing Pepa Swing Band;2024-07-14 13:46:15.13;2024-07-14
2024-07-14T13:50:01.519Z;Effervescent Blues;Hot Swing Sextet;2024-07-14 13:50:01.519;2024-07-14
2024-07-14T13:59:02.412Z;Dance of the Lindy Blossoms;Jonathan Stout and his Campus Five;2024-07-14 13:59:02.412;2024-07-14
2024-07-14T14:09:06.776Z;Tain't Like That;Brooks Prumo Orchestra;2024-07-14 14:09:06.776;2024-07-14
