played_at;track.name;name;played;day
2024-09-05T06:33:21.755Z;11 Y 6;Fito Paez;2024-09-05 06:33:21.755;2024-09-05
2024-09-05T06:38:39.607Z;Siento por Ciento;Cardellino;2024-09-05 06:38:39.607;2024-09-05
2024-09-05T06:41:54.715Z;Al otro lado del río;Jorge Drexler;2024-09-05 06:41:54.715;2024-09-05
2024-09-05T11:10:45.407Z;Kaikkea pahaa;Pyhimys;2024-09-05 11:10:45.407;2024-09-05
2024-09-05T11:14:25.033Z;Savanni Nukahtaa;Ultra Bra;2024-09-05 11:14:25.033;2024-09-05
2024-09-05T11:18:07.451Z;Viimeinen tanssi;BEHM;2024-09-05 11:18:07.451;2024-09-05
2024-09-05T11:21:53.085Z;Mä haluun olla hippi;Asa;2024-09-05 11:21:53.085;2024-09-05
2024-09-05T11:25:39.073Z;Taulu;Asa;2024-09-05 11:25:39.073;2024-09-05
2024-09-05T11:30:18.001Z;Ärränpeetä;Asa;2024-09-05 11:30:18.001;2024-09-05
2024-09-05T11:34:10.006Z;Kultaa Hiuksissa;Olavi Uusivirta;2024-09-05 11:34:10.006;2024-09-05
2024-09-05T11:38:09.034Z;Kirjoituksia;Ultra Bra;2024-09-05 11:38:09.034;2024-09-05
2024-09-05T11:40:52.064Z;Älä soita tänne enää koskaan;Ultra Bra;2024-09-05 11:40:52.064;2024-09-05
2024-09-05T11:43:47.049Z;Cha Cha Cha;Käärijä;2024-09-05 11:43:47.049;2024-09-05
2024-09-05T11:47:04.027Z;Ruoska;Käärijä;2024-09-05 11:47:04.027;2024-09-05
2024-09-05T11:51:22.057Z;Mitiih;Asa;2024-09-05 11:51:22.057;2024-09-05
2024-09-05T11:53:57.063Z;Pariisin kevät;SHRTY;2024-09-05 11:53:57.063;2024-09-05
2024-09-05T11:56:37.069Z;Satama;KUUMAA;2024-09-05 11:56:37.069;2024-09-05
2024-09-05T14:04:55.045Z;nana triste;Natalia Lacunza;2024-09-05 14:04:55.045;2024-09-05
2024-09-05T14:09:39.385Z;19 Dias y 500 Noches;Joaquín Sabina;2024-09-05 14:09:39.385;2024-09-05
2024-09-05T15:12:41.948Z;Loose Wig;Hot Swing Sextet;2024-09-05 15:12:41.948;2024-09-05
2024-09-05T15:16:26.194Z;Slow Cookin' - Reprise;Joe Smith & the Spicy Pickles;2024-09-05 15:16:26.194;2024-09-05
2024-09-05T15:20:12.339Z;Jive at Five;Reverent Juke;2024-09-05 15:20:12.339;2024-09-05
2024-09-05T15:24:07.267Z;Tunis In;Jonathan Stout and his Campus Five;2024-09-05 15:24:07.267;2024-09-05
2024-09-05T15:32:34.715Z;Bottom's Up;Swing Shouters;2024-09-05 15:32:34.715;2024-09-05
2024-09-05T15:36:00.163Z;Bottom's Up;Swing Shouters;2024-09-05 15:36:00.163;2024-09-05
2024-09-05T15:39:25.454Z;Savoy Blip;Jonathan Stout and his Campus Five;2024-09-05 15:39:25.454;2024-09-05
2024-09-05T15:48:34.499Z;Johnny Come Lately;Holy Bounce Orchestra;2024-09-05 15:48:34.499;2024-09-05
2024-09-05T17:07:29.194Z;¡Mambo caliente!;La Ciencia de Juancho Valencia;2024-09-05 17:07:29.194;2024-09-05
2024-09-05T17:11:48.270Z;Cafecito;La Ciencia de Juancho Valencia;2024-09-05 17:11:48.27;2024-09-05
2024-09-05T17:14:34.253Z;Nainen, Joka Elää Vapaaherran Elämää;Ultra Bra;2024-09-05 17:14:34.253;2024-09-05
2024-09-05T17:15:16.714Z;Gracias;La Ciencia de Juancho Valencia;2024-09-05 17:15:16.714;2024-09-05
2024-09-05T17:18:28.429Z;Mi chacha;La Ciencia de Juancho Valencia;2024-09-05 17:18:28.429;2024-09-05
2024-09-05T17:23:01.762Z;¿Cuándo Será?;La Ciencia de Juancho Valencia;2024-09-05 17:23:01.762;2024-09-05
2024-09-05T18:54:23.485Z;Sin Razón;La Ciencia de Juancho Valencia;2024-09-05 18:54:23.485;2024-09-05
