played_at;track.name;name;played;day
2024-12-20T07:30:10.556Z;Filles d'internet;Joan Colomo;2024-12-20 07:30:10.556;2024-12-20
2024-12-20T07:33:20.628Z;Cala'm Foc a Dins;Guillem Ramisa;2024-12-20 07:33:20.628;2024-12-20
2024-12-20T07:36:21.759Z;La diablessa;Mishima;2024-12-20 07:36:21.759;2024-12-20
2024-12-20T07:38:28.367Z;El Meu Gos Se'N Va;La iaia;2024-12-20 07:38:28.367;2024-12-20
2024-12-20T08:11:51.284Z;Eufòria;Guillem Ramisa;2024-12-20 08:11:51.284;2024-12-20
2024-12-20T08:14:42.770Z;No sé si;Gertrudis;2024-12-20 08:14:42.77;2024-12-20
2024-12-20T08:17:05.240Z;Pixapins;Socunbohemio;2024-12-20 08:17:05.24;2024-12-20
2024-12-20T08:21:12.381Z;Júlia;Socunbohemio;2024-12-20 08:21:12.381;2024-12-20
2024-12-20T08:22:26.311Z;Nous sommes la réalité;Socunbohemio;2024-12-20 08:22:26.311;2024-12-20
2024-12-20T08:25:10.054Z;La Platja;La iaia;2024-12-20 08:25:10.054;2024-12-20
2024-12-20T08:27:53.550Z;Tirar endavant;Guillem Ramisa;2024-12-20 08:27:53.55;2024-12-20
2024-12-20T08:31:07.811Z;La Mateixa Sang;Socunbohemio;2024-12-20 08:31:07.811;2024-12-20
2024-12-20T08:35:41.458Z;A la punta del final;Guillem Ramisa;2024-12-20 08:35:41.458;2024-12-20
2024-12-20T08:37:53.358Z;29 de Gener;Magalí Datzira;2024-12-20 08:37:53.358;2024-12-20
2024-12-20T13:44:26.598Z;Bambes Blanques;SquizoOfficial;2024-12-20 13:44:26.598;2024-12-20
2024-12-20T16:00:49.193Z;A la punta del final;Guillem Ramisa;2024-12-20 16:00:49.193;2024-12-20
2024-12-20T16:04:16.535Z;ja t'havia escrit un cop;Jo Jet i Maria Ribot;2024-12-20 16:04:16.535;2024-12-20
2024-12-20T16:06:33.745Z;Amor en conserva;Mar Pujol;2024-12-20 16:06:33.745;2024-12-20
2024-12-20T16:08:46.933Z;Cadena de subministrament;Joan Colomo;2024-12-20 16:08:46.933;2024-12-20
2024-12-20T16:12:17.135Z;estels en la foscor;miquel;2024-12-20 16:12:17.135;2024-12-20
2024-12-20T16:15:50.435Z;Ànima de Corall;Guillem Ramisa;2024-12-20 16:15:50.435;2024-12-20
2024-12-20T16:19:36.331Z;INTERLUDI: i d'ençà;miquel;2024-12-20 16:19:36.331;2024-12-20
2024-12-20T16:21:18.979Z;Flor de nit;Mar Pujol;2024-12-20 16:21:18.979;2024-12-20
2024-12-20T16:24:09.033Z;Tots els racons;Mar Pujol;2024-12-20 16:24:09.033;2024-12-20
2024-12-20T16:26:01.435Z;Els Dies Blaus;Guillem Ramisa;2024-12-20 16:26:01.435;2024-12-20
2024-12-20T16:29:25.413Z;sant llorenç;Jo Jet i Maria Ribot;2024-12-20 16:29:25.413;2024-12-20
2024-12-20T16:33:54.826Z;quan de cop ve la fosca - part 3;Socunbohemio;2024-12-20 16:33:54.826;2024-12-20
2024-12-20T16:36:14.212Z;Cercles Viciosos;Guillem Roma;2024-12-20 16:36:14.212;2024-12-20
2024-12-20T16:40:21.911Z;Júlia;Socunbohemio;2024-12-20 16:40:21.911;2024-12-20
2024-12-20T16:42:35.207Z;L'arbre plein de fleurs - French Version;Guillem Ramisa;2024-12-20 16:42:35.207;2024-12-20
2024-12-20T16:44:24.498Z;Tu I Jo;Reïna;2024-12-20 16:44:24.498;2024-12-20
2024-12-20T16:48:50.224Z;Conte de Tardor;Socunbohemio;2024-12-20 16:48:50.224;2024-12-20
2024-12-20T16:52:50.201Z;La vida moderna (feat. Love of Lesbian);Veintiuno;2024-12-20 16:52:50.201;2024-12-20
2024-12-20T16:57:18.900Z;Desvelo;Veintiuno;2024-12-20 16:57:18.9;2024-12-20
2024-12-20T17:01:19.598Z;Un Día en el Parque;Love of Lesbian;2024-12-20 17:01:19.598;2024-12-20
